,nhits,y
0,2739.82045650895,2650.0
1,2714.964179031226,3090.0
2,2628.805026094134,2702.0
3,2712.4643230778197,3175.0
4,2751.297578087177,2435.0
5,2677.131186716561,2728.0
6,2615.3519419797058,2650.0
7,2689.724037344531,2610.0
8,2512.80390085781,2810.5
9,2521.1611296336678,3011.0
10,2375.578850491881,2875.0
11,2547.4174016135735,2520.0
12,1987.3136892855782,2165.0
13,2097.3519476737715,2583.3333333333335
14,2559.343062835267,2491.666666666667
15,2433.504324962724,2400.0
16,2346.749109607213,2517.5
17,2942.767170516574,2635.0
18,2938.0416161283915,3400.0
19,2684.7377050892887,2950.0
20,2645.295088621286,2900.0
21,2351.073355297999,2752.5
22,2471.5713226100565,3152.5
23,2634.9681544412915,2905.0
24,2549.1347521607345,3410.0
25,2565.3865376532735,2905.0
26,2541.4756669633625,2870.0
27,2387.7139754474297,2835.0
28,2545.207929274284,2800.0
29,2822.577822329065,2750.0
30,2852.1525381941988,2700.0
31,2708.3995730583206,2650.0
32,2741.4337208219686,3000.0
33,2542.946261995213,2770.0
34,2576.673789140664,3000.0
35,2569.2479357242873,2327.5
36,2644.1850958964355,2700.0
37,2760.1342660806636,2643.3333333333335
38,2726.8404214923758,2586.6666666666665
39,2669.8468226576483,2530.0
40,2592.632438724148,2530.0
41,2525.057540667753,3450.0
42,2766.8936976132395,2975.0
43,2799.786842045172,2715.0
44,2648.743222730102,2825.0
45,2706.326413640289,3255.0
46,2593.410706970131,2751.6666666666665
47,2748.944394708489,2550.0
48,2687.4441896700328,2550.0
49,2646.365834251894,2550.0
50,2715.0614231062764,2700.0
51,2660.513765641314,2366.6666666666665
52,2764.125794974799,2033.3333333333335
53,2881.4474791461453,1700.0
54,2717.1754910828754,3300.0
55,2402.6817403347704,2500.5
56,2847.6407204155716,1701.0
57,2802.394692089862,2375.5
58,2717.3034577596077,3050.0
59,2798.0001838325666,2783.3333333333335
60,2744.063118072623,2516.6666666666665
61,2647.162567274863,2250.0
62,2764.224231929091,2390.0
63,2843.2935755840417,2530.0
64,2796.669364885001,2915.0
65,2824.218932335619,3300.0
66,2690.1949561183396,3309.9
67,2779.86284770966,3319.8
68,2836.841845158322,3329.7
69,2801.8609808941474,3339.6
70,2913.7305685369915,3349.5
71,3105.2376283517997,3359.4
72,2991.4627789877322,3369.3
73,2927.734738382995,3379.2
74,2830.0890526888707,3389.1
75,2710.498886860842,3399.0
76,2827.811534274651,2700.0
77,2821.683490790996,3000.0
78,2815.8626106638776,3300.0
79,2710.845057674261,3600.0
80,2793.0444230708035,3301.0
81,2541.170931679021,3002.0
82,2604.445822622394,3100.0
83,2839.567638068744,3025.0
84,2825.5532795904032,3275.0
85,2691.4957646051907,3062.5
86,2782.846639126398,2850.0
87,3019.053116162428,3270.0
88,2887.826279801385,2835.0
89,2799.499851357914,2897.6666666666665
90,3054.1116330318714,2893.3333333333335
91,2905.592765492395,2887.5
92,2919.0285256574703,2937.5
93,3007.3906236768958,2912.5
94,2876.384199698988,3025.0
95,2965.562110265298,2837.75
96,2957.8922911724535,2761.6666666666665
97,3012.4406883884462,2822.5
98,2875.2799658514373,2803.25
99,2958.079048086254,2623.75
100,2402.199969597478,2765.0
101,2609.832011738418,2811.0
102,2718.037803741468,2683.3333333333335
103,2358.2636451969197,2673.25
104,2670.990271572,2751.25
105,2693.9955157359127,2625.0
106,2862.225055000559,2790.0
107,2924.603194846845,2693.75
108,2784.402821125882,2766.6666666666665
109,2728.465561504036,2661.25
110,2800.807851476605,2687.0
111,2522.624323280612,2708.6666666666665
112,2771.0959726538363,2666.6666666666665
113,2878.8027664281926,2617.75
114,2757.4029596340297,2705.2
115,2717.941746578884,2750.75
116,2679.3252636531324,2659.75
117,2652.025954576901,2678.75
118,2618.4460735327443,2663.75
119,2567.446405343778,2620.2
120,2694.2111535933022,2574.5
121,2687.1058370659566,2750.25
122,2543.3507746089554,2701.0
123,2702.2295097926226,2642.75
124,2724.206207029113,2724.75
125,2646.271100294388,2694.0
126,2707.7819847673304,2631.25
127,2843.112118357248,2516.6666666666665
128,2644.382705593232,2670.3333333333335
129,2623.0068771983424,2702.0
130,2503.4071115157262,2600.0
131,2693.2612091318806,2620.0
132,2627.9423831350905,2535.0
133,2586.4886553306346,2675.0
134,2479.03806452954,2625.0
135,2592.476466790589,2720.0
136,2478.554574518987,2647.5
137,2671.2594142223634,2747.75
138,2573.958934550163,2634.0
139,2595.8184554354866,2681.6666666666665
140,2613.8632424911852,2738.75
141,2719.078145803409,2596.6666666666665
142,2650.0612189874932,2570.0
143,2738.5918464877373,2750.0
144,2766.175154040709,2708.25
145,2763.8482457901673,2581.8
146,2763.064865562975,2816.6666666666665
147,2756.7309932152593,2737.5
148,2704.8500106555025,2442.0
149,2725.1838064817553,2728.75
150,2830.7528644194513,2809.0
151,2802.3415905993174,2688.5
152,2599.9479312208805,2370.25
153,2565.308144888846,2746.25
154,2658.045519794548,2665.0
155,2660.555629533074,2637.5
156,2708.4106880030495,2637.5
157,2717.3600212500533,2736.6666666666665
158,2783.024761513477,2576.6
159,2744.359973011242,2505.4
160,2730.266865739797,2702.5
161,2836.805994740608,2648.8
162,2751.735906019366,2643.75
163,2725.8761035062103,2745.0
164,2621.872081055324,2668.4
165,2600.7351410447013,2667.5
166,2781.280402932929,2700.0
167,2714.156183936702,2470.0
168,2747.1679926328047,2678.3333333333335
169,2709.6593827497636,2619.8
170,2645.1171351667913,2753.3333333333335
171,2734.687900690682,2718.2
172,2778.046690794293,2416.25
173,2771.3145349439324,2591.4
174,2776.1038985872165,2445.6
175,2859.2553782923915,2636.25
176,2848.555885125247,2629.0
177,2896.0341987522975,2733.3333333333335
178,2822.598962296973,2753.75
179,2660.225979566081,2770.3333333333335
180,2784.8693421816015,2671.6666666666665
181,2798.7133034191183,2685.0
182,2756.8445446584074,2506.8
183,2695.825099672129,2522.6666666666665
184,2703.981952662125,2733.25
185,2700.9698296143865,2705.0
186,2685.5205897773894,2507.5
187,2759.2487714730814,2333.75
188,2753.5877105058307,2426.6666666666665
189,2733.2018952629724,2533.3333333333335
190,2737.1479023441398,2615.25
191,2770.778497484116,2553.8
192,2661.5902055984443,2579.0
193,2713.2854757407167,2375.0
194,2711.6362411622886,2726.25
195,2752.3343913105537,2690.25
196,2775.8756174321293,2700.0
197,2778.013909648093,2417.0
198,2760.4696560772777,2627.0
199,2788.8222834095586,2622.4
200,2729.8726205804037,2610.2
201,2672.5623968604546,2741.6666666666665
202,2701.704577649597,2598.0
203,2743.6993995781813,2700.0
204,2728.3441806182445,2880.0
205,2691.4778471920936,2775.0
206,2697.5609326316862,2605.0
207,2660.317355302947,2658.5
208,2635.165936344246,2712.0
209,2689.3400074575343,2850.0
210,2679.4575850872607,2650.0
211,2703.463898914136,2475.0
212,2567.3055595242085,2782.5
213,2716.799202989324,2806.6666666666665
214,2691.6620419100436,2810.5
215,2706.5051084007537,2786.5
216,2697.2936346803526,2950.0
217,2744.2454801784156,2801.0
218,2650.3899760839945,2600.0
219,2678.258101637079,2783.3333333333335
220,2683.8589727541685,2644.166666666667
