,nhits,y
0,9077.538416618921,8700.0
1,9396.246975497263,9020.25
2,9396.165763088507,9020.25
3,9182.588659921534,9581.0
4,9167.145454639727,10000.0
5,9254.064471865402,9589.5
6,9319.530980365074,9179.0
7,9390.993436809793,9027.0
8,9231.697817230433,9065.0
9,10084.381033368138,9065.0
10,9370.024491928121,9589.5
11,9140.284988846286,9304.875
12,9082.40576156269,9020.25
13,8687.504139678531,9027.0
14,8850.917995274718,9790.5
15,9154.490421202656,9693.666666666666
16,9430.554747099937,9790.5
17,9421.066875203718,9350.0
18,9160.58222879022,9522.5
19,9293.969309562737,9427.0
20,9084.569210134148,9237.666666666666
21,8972.05297623008,9360.333333333334
22,9252.3058926159,9360.333333333334
23,9167.132555087339,9790.5
24,9367.521095479018,9790.5
25,9107.760059808623,9608.75
26,9157.602742123674,9427.0
27,9002.173466037424,8895.25
28,9174.114717150476,9515.833333333334
29,9417.478667768326,9248.4
30,9270.41795034459,9723.5
31,9331.91244523435,8700.0
32,9096.534872481434,9522.5
33,8929.34840309349,9220.25
34,9162.78414291594,9500.0
35,9106.04087337195,8800.0
36,9171.22132451785,9581.0
37,9520.36311363553,9108.666666666666
38,9448.504253330053,9430.333333333334
39,8971.008870499823,9045.0
40,9179.454568521567,9233.333333333334
41,9110.050762179102,8982.0
42,9284.780269175972,9315.333333333334
43,9389.087580779102,9197.75
44,9302.883059885271,9623.0
45,9059.94696128113,9623.0
46,9126.857911482544,10000.0
47,9080.071700502052,9318.2
48,9107.31118729913,9247.75
49,9365.820357143166,9361.5
50,9028.497735460427,9197.75
51,9267.859014980399,9350.0
52,9352.229872295655,9675.0
53,9025.654833428915,10000.0
54,9339.570461551928,9315.333333333334
55,8929.89181943662,9793.666666666666
56,9141.565347522479,9360.333333333334
57,9635.964775350372,9166.666666666666
58,9200.389503836896,9270.25
59,9127.86810338507,9635.125
60,9159.01931126917,10000.0
61,9311.207594674224,9900.0
62,9517.24389199234,9245.25
63,9396.835406734173,9581.0
64,9453.50462498339,9614.8
