Date,"Index Value",High,Low,"Previous Close"
"26 Mar 15",19.49,0,0,0
"27 Mar 15",19.04,0,0,0
"28 Mar 15",19.55,0,0,0
"29 Mar 15",20.69,0,0,0
"30 Mar 15",23.86,0,0,0
"31 Mar 15",26.52,0,0,0
"01 Apr 15",0.83,0,0,0
"02 Apr 15",3.22,0,0,0
"03 Apr 15",5.81,0,0,0
"04 Apr 15",8.16,0,0,0
"05 Apr 15",9.92,0,0,0
"06 Apr 15",10.73,0,0,0
"07 Apr 15",10.51,0,0,0
"08 Apr 15",11.47,0,0,0
"09 Apr 15",11.4,0,0,0
"10 Apr 15",11.07,0,0,0
"11 Apr 15",11.32,0,0,0
"12 Apr 15",13.14,0,0,0
"13 Apr 15",15.3,0,0,0
"14 Apr 15",16.93,0,0,0
"15 Apr 15",17.75,0,0,0
"16 Apr 15",19.44,0,0,0
"17 Apr 15",19.01,0,0,0
"18 Apr 15",20.14,0,0,0
"19 Apr 15",21.01,0,0,0
"20 Apr 15",22.47,0,0,0
"21 Apr 15",22.69,0,0,0
"22 Apr 15",25.27,0,0,0
"23 Apr 15",25.76,0,0,0
"24 Apr 15",27.19,0,0,0
"25 Apr 15",28.6,0,0,0
"26 Apr 15",28.94,0,0,0
"27 Apr 15",28.81,0,0,0
"28 Apr 15",29.04,0,0,0
"29 Apr 15",29.93,0,0,0
"30 Apr 15",29.56,0,0,0
"01 May 15",-0.77,0,0,0
"02 May 15",-1.55,0,0,0
"03 May 15",-1.53,0,0,0
"04 May 15",-1.48,0,0,0
