,nhits,y
0,3986.023225539748,3812.5
1,3980.2162612425855,4053.0
2,4049.93803131995,3787.5
3,4063.069395748424,3740.0
4,4142.43341678386,3743.3333333333335
5,4247.735432154397,3746.6666666666665
6,4314.45849553948,3750.0
7,4325.623968293576,3751.0
8,4402.496990192806,3725.0
9,4450.587340553988,3818.0
10,4404.0267480658285,3785.0
11,4354.336633064803,3811.25
12,4352.004763895982,3837.5
13,4412.897617764259,3863.75
14,4356.801605355444,3890.0
15,4224.613237194293,4101.0
16,4093.318439592201,3823.0
17,3917.2543792065244,3740.5
18,3873.8405780589824,3840.0
19,3670.8204580573824,3939.5
20,3532.343337030027,4039.0
21,3524.1503850212935,3728.3333333333335
22,3531.4519820153428,3761.666666666667
23,3887.2668343950854,3795.0
24,4063.221172434047,3972.5
25,4154.579112100913,3851.6666666666665
26,4001.7142439621425,3730.8333333333335
27,3895.229305272454,3610.0
28,3810.29698652798,3960.5
29,3652.336443915342,3490.0
30,3813.3161293146695,4138.0
31,3783.212760056631,4115.0
32,3757.3605966785494,4149.333333333333
33,3665.3880442275536,4183.666666666667
34,3636.8004390461138,4218.0
35,3674.828719113399,3927.0
36,3689.3267253973595,4287.5
37,3733.9973831924726,4265.0
38,3718.395591144357,4347.5
39,3782.669230611738,4426.666666666667
40,3696.830708058544,4505.833333333333
41,3663.7918978068233,4585.0
42,3731.7767299306083,4631.0
43,3680.7434544081984,4576.5
44,3638.146399699305,4512.083333333333
45,3588.4903214509886,4447.666666666667
46,3730.826226764826,4383.25
47,3817.482366860666,4318.833333333333
48,3835.88015651382,4254.416666666667
49,3880.2149600492185,4190.0
50,3715.089939988618,4346.0
51,3703.234896440141,3862.5
52,3750.577924197795,4832.0
53,3697.133981019996,4710.166666666667
54,3656.165755564772,4588.333333333333
55,3658.8246711602565,4466.5
56,3750.9806770899345,4374.0
57,3910.4176075288538,4437.75
58,4046.618015817627,4563.875
59,3984.0147207035347,4690.0
60,4095.936328556696,4678.0
61,4105.583063990861,4498.166666666666
62,3982.266518897684,4318.333333333333
63,4071.6111519517317,4625.0
64,4129.610488382082,4650.5
65,4261.423938137827,4675.46875
66,4333.224247515277,4700.4375
67,4279.348357397648,4725.40625
68,4201.8574926960955,4750.375
69,4023.1405592253027,4775.34375
70,4103.086162050689,4800.3125
71,4061.7333091784517,4825.28125
72,4116.602692414798,4850.25
73,4198.8556693679275,4875.21875
74,4157.0069751394185,4900.1875
75,4144.89037106924,4925.15625
76,4129.47307829556,4950.125
77,4224.045427631247,4975.09375
78,4264.418836525536,5000.0625
79,4302.200930071558,5025.03125
80,4277.061948327411,5050.0
81,4201.767234273797,4925.0
82,4173.256110433166,4800.0
83,4197.774258719172,4675.0
84,4106.346248636243,4755.0
85,4116.922487024093,4765.25
86,4099.208497190919,4775.5
87,4183.510944680189,4750.0
88,4125.227262388253,4690.0
89,4107.121693583042,4630.0
90,4082.017800495915,4570.0
91,4086.8369667703914,4730.0
92,4073.0332773691703,4800.0
93,4028.9296599876484,4797.5
94,4078.591066210463,4734.0
95,4145.2738283824265,4670.5
96,4120.8229515746825,4607.0
97,4018.856113210779,4543.5
98,4020.987676997779,4480.0
99,4079.8132192263174,4456.0
100,4065.6954739104067,4290.0
101,4079.0032340813486,4302.95
