,nbeats,nhits,tcn,tide,random_forest,xgboost,y,commodity
15,2619.337720519448,2584.1364270554077,2583.0689916732,2631.150889738028,2620.7881497391672,2621.7588,2662.1272727272726,Rice
16,2633.3689960098905,2599.8853183933406,2589.9413996782405,2633.6076928514763,2616.270120662442,2612.2615,2650.5,Rice
17,2628.8473413816905,2597.2480369823456,2609.086872402604,2608.7010032002404,2633.331662110107,2615.5872,2681.719298245614,Rice
18,2616.367011876773,2589.6814362621826,2598.8765020889173,2626.528069767394,2626.3011195415625,2614.8674,2579.181818181818,Rice
19,2604.832614051901,2571.841172384261,2612.3796299626542,2665.1320571924375,2609.3939945157854,2629.0789,2643.8584905660377,Rice
20,2613.590631122999,2579.0903592883183,2595.62771272358,2626.994961073113,2614.68226829343,2616.1836,2599.295238095238,Rice
21,2627.8432294048935,2600.7036556124126,2602.3911730859486,2646.278198164893,2635.122216328178,2655.1372,2607.556603773585,Rice
22,2621.535262041857,2581.90745665951,2582.489087766658,2614.389308667906,2615.661752306283,2615.896,2640.721153846154,Rice
23,2635.2257643134726,2590.708756052033,2595.3335882038737,2667.7980482490384,2624.09632315304,2630.4001,2641.271186440678,Rice
24,2626.65759605865,2586.104765602194,2606.2248849384764,2638.9664331497565,2630.9218779408548,2614.9363,2661.1682242990655,Rice
25,2620.059489280992,2591.3568038759113,2615.702351149053,2662.883262619006,2612.825632050246,2632.3748,2577.735849056604,Rice
26,2603.3571435833683,2569.2165800924136,2608.4659274622704,2636.2928444528784,2608.707635983847,2607.1826,2670.9134615384614,Rice
27,2617.8087374709394,2580.0230708978156,2596.9971229541497,2645.527143040966,2614.445149874066,2615.2446,2605.75,Rice
28,2626.8347049303434,2602.5572848514935,2624.839937328054,2595.0642177773043,2634.3833731081622,2648.6206,2610.0,Rice
29,2625.304910495384,2584.871676739358,2603.3388965185113,2635.565180309888,2619.573194836629,2614.046,2665.8490566037735,Rice
30,2611.8600666530547,2582.0052813649354,2580.439299071577,2673.0033158749357,2614.517662154915,2621.244,2646.96261682243,Rice
31,2612.682986755573,2577.2148467654524,2583.6391135106564,2636.9929191779,2630.6536951308317,2624.4805,2658.972972972973,Rice
32,2610.3317446668643,2581.4972611574353,2602.319125317317,2649.30323583027,2614.7918691828986,2625.3042,2706.40350877193,Rice
33,2589.680929829729,2563.653644869637,2582.808945287263,2637.1882973905413,2612.158499399108,2606.6868,2674.045871559633,Rice
34,2594.3183786464742,2576.036973541876,2565.165009986003,2629.4339355965312,2608.77235074335,2624.3228,2661.8396226415093,Rice
35,2596.717891953269,2578.9580696219864,2573.614385685501,2663.712292836522,2629.920063358547,2627.9026,2607.9611650485435,Rice
36,2605.2955468855394,2566.751465469731,2589.2437318839984,2657.365427126158,2614.4653521218365,2607.5974,2680.900900900901,Rice
37,2609.774322515536,2579.3508029389154,2575.828193463946,2665.3401240403286,2617.9175124631643,2626.612,2658.0,Rice
38,2607.501019345818,2577.6258024417116,2559.420792700716,2651.9020838807187,2626.4984208898986,2630.4478,2679.5833333333335,Rice
39,2608.4477458356073,2575.4363203436756,2569.654390756115,2640.4558930415633,2612.041642724532,2620.465,2717.160714285714,Rice
40,2592.8903862500606,2560.8467575823015,2575.850629722265,2640.296012586377,2619.883017388815,2617.2134,2673.2897196261683,Rice
41,2598.3229358969893,2569.158228987625,2572.7144916001002,2685.0744007874778,2613.1362041189523,2628.3833,2663.240740740741,Rice
42,2596.839836374636,2576.9488142860346,2552.5280807032964,2701.4656788744505,2636.5705238791666,2637.9983,2624.0384615384614,Rice
43,2612.0790019710676,2565.417568846654,2573.400541393806,2681.2633644321627,2609.6026236273074,2613.6743,2690.0096153846152,Rice
44,2614.4234507647425,2573.5113513166,2562.1915996163652,2596.1407497444475,2611.6013453747887,2597.5474,2670.0423728813557,Rice
45,2611.534839911371,2567.7232210342795,2565.1088091300517,2671.6814663335235,2618.2989448225544,2618.7007,2677.5233644859813,Rice
46,2608.8778863639027,2576.0078501862386,2561.09660153225,2680.3991597468844,2621.938629641996,2625.4495,2694.567777777778,Rice
47,2596.3192374911864,2556.8991036255884,2578.4019221945214,2601.1280754681775,2610.9753237618033,2589.4668,2673.878504672897,Rice
48,2595.25810012967,2572.608977745987,2571.45047674955,2635.9867155113707,2607.4694742898537,2609.6777,2680.2803738317757,Rice
49,2598.799051228829,2580.357494750291,2578.766342570978,2695.3640584121285,2619.0570194080406,2632.875,2626.1428571428573,Rice
50,2608.41839840308,2570.057674986362,2566.479137232894,2615.102704424373,2598.858110353516,2588.593,2623.4615384615386,Rice
51,2609.2136453553726,2580.240150266744,2584.0147509037592,2644.379063108186,2612.756091616141,2628.3203,2683.85593220339,Rice
52,2609.8400723900404,2576.1751875623995,2568.6252177188776,2672.2726073385793,2599.591713460403,2584.6152,2637.55,Rice
53,2609.868721646706,2584.5450430622946,2579.075301863257,2656.615006256156,2613.443200689635,2628.1545,2715.0,Rice
54,2593.5177029898664,2568.782497854783,2576.622159314138,2645.7457090254416,2600.8252827393453,2605.1794,2628.7244897959185,Rice
55,2598.684558224878,2576.224329196816,2592.884483319736,2634.369007676122,2601.922316914485,2600.945,2639.35,Rice
56,2600.7277831927195,2578.2298197225714,2580.943339483232,2618.5209369881886,2618.452931426228,2610.166,2638.848484848485,Rice
57,2606.142866709134,2573.557334888669,2584.9741459640854,2659.8943538901744,2609.393083494798,2600.8672,2649.4578313253014,Rice
58,2608.8777816416423,2578.594070803974,2593.609335515145,2602.2386367348818,2600.6951758577206,2609.6714,2635.5701754385964,Rice
59,2612.432424173846,2574.937403708572,2595.889356679271,2632.3763726371367,2605.241722203795,2606.1658,2654.536082474227,Rice
60,2581.3315395068084,2563.5012661477076,2575.4072917709227,2717.353942132393,2612.8286504421094,2623.897,2754.285714285714,Rice
61,2581.019487935298,2562.3036087667347,2579.016205231379,2635.46322323257,2600.3654521927756,2606.8218,2650.891089108911,Rice
62,2583.1206138915168,2557.0590548863984,2592.4503278218704,2681.674860049428,2604.446732594127,2614.253,2710.65,Rice
63,2587.2089149743824,2573.3871803366296,2586.4718741610213,2665.498291162512,2608.0954859589833,2608.797,2654.0686274509803,Rice
64,2581.11320872255,2565.528045194757,2567.8843565718466,2584.2793911084764,2606.85471991126,2596.8047,2660.5238095238096,Rice
65,2585.6970877653966,2568.9915423011544,2574.6539478325076,2704.7157426092795,2617.058188220521,2611.2432,2717.948717948718,Rice
66,2592.381619219435,2560.2103660212138,2590.802234265793,2666.5546294301994,2606.9529782082986,2610.6125,2672.8494623655915,Rice
67,2581.7879929867586,2563.811417621582,2577.915378297612,2643.684257345197,2605.3027025548254,2606.2947,2779.5833333333335,Rice
68,2578.2176291192086,2557.155759236944,2564.982828090443,2659.949187292837,2605.5686341428764,2611.6057,2719.9532710280373,Rice
69,2589.430323470552,2560.4928129676982,2569.200547736361,2649.864623787015,2597.0077079131056,2604.275,2710.5825242718447,Rice
70,2590.59188810532,2578.442056275904,2580.8576766416686,2699.062554050268,2616.017579593523,2619.9622,2669.4117647058824,Rice
71,2581.326525513342,2566.3164693857984,2571.5774619078425,2695.1066045804314,2607.8650875483527,2595.8718,2736.855769230769,Rice
72,2588.4344306807748,2571.876003297659,2552.0354048265363,2707.4652595507705,2619.44143080968,2600.9543,2731.086363636364,Rice
73,2597.562635269114,2573.508598850974,2561.2998966152704,2725.3037732653365,2603.748323654868,2611.2234,2712.2843137254904,Rice
74,2582.01821672332,2577.526253170851,2564.3552233093956,2625.8059323496263,2609.050878691721,2593.0588,2755.851063829787,Rice
75,2585.4312237944973,2567.2581321218627,2559.6946660149088,2676.581273172866,2600.3769175280922,2603.0156,2670.1530612244896,Rice
76,2588.079501137933,2566.4486657512866,2547.0763318665145,2658.5974769558816,2601.3802550785795,2608.4133,2723.960396039604,Rice
77,2593.4393844497235,2588.412259780271,2562.126869235273,2614.65935482502,2614.675231695106,2622.0125,2678.4583333333335,Rice
78,2586.3281374790736,2577.2026606587137,2564.8449869036176,2633.2813164916906,2612.2273104249866,2617.549,2674.8387096774195,Rice
79,2592.6807168466003,2577.385142256209,2562.869028555723,2717.0913963030057,2619.26527932149,2609.759,2738.4684684684685,Rice
80,2595.685480944988,2579.884558954319,2549.7384285427756,2650.050648662899,2614.5212792677216,2608.23,2725.3365384615386,Rice
81,2582.534448550972,2584.25701079968,2566.060824884349,2655.820257378139,2615.6716333110903,2602.4502,2792.7380952380954,Rice
82,2589.4778455684364,2576.576396385025,2558.288654464348,2650.805139494483,2601.6148470051417,2611.3625,2676.225490196078,Rice
83,2586.7362056891393,2572.2693909007508,2563.2892214835438,2685.8313165886657,2604.1423106471793,2603.9258,2732.4242424242425,Rice
84,2591.719196736673,2595.7860091518123,2554.3178684376553,2685.5471202707326,2626.5431742324085,2612.517,2693.659793814433,Rice
85,2588.59816524423,2583.151216773847,2571.623425340697,2633.682949986383,2623.049410882761,2622.9355,2761.3333333333335,Rice
86,2589.663649409965,2584.68527258817,2561.9089261794375,2655.721891590779,2624.4670509543,2615.349,2751.3063063063064,Rice
87,2599.3799553299614,2582.530979583549,2567.1304540270185,2695.3720618425027,2617.722038383884,2607.9807,2771.741573033708,Rice
88,2587.2152373242375,2590.4357234603176,2565.736084288787,2596.6046368315156,2625.8285869791644,2611.169,2783.1632653061224,Rice
89,2584.284924000287,2577.022054821962,2576.6132143474324,2658.5213858285424,2603.9138466299446,2620.9338,2693.267326732673,Rice
90,2565.286895907836,2565.238568239326,2562.212477578144,2700.402528269461,2608.68684547142,2609.8738,2674.1414141414143,Rice
91,2574.8636246736774,2578.2742307903263,2566.79399109847,2652.3614777546495,2620.1686728614945,2629.5989,2690.097087378641,Rice
92,2574.668841383317,2573.007686303772,2571.1393666420877,2693.2684954837455,2623.256648773496,2625.9648,2772.079207920792,Rice
93,2572.2800721729227,2576.969688369888,2576.942925399809,2700.9285958479313,2632.0746389034357,2628.3223,2754.345794392523,Rice
94,2574.507317114333,2578.85571792163,2560.316673602308,2627.988167911309,2628.1656912251956,2617.493,2753.252427184466,Rice
95,2568.6808385511426,2573.5004267407794,2567.1135106424367,2677.716405824609,2627.5344929139574,2622.0713,2792.5,Rice
96,2575.22794252137,2567.428819586199,2575.883462140537,2667.8345851868094,2617.737998785497,2618.757,2751.6826923076924,Rice
97,2567.932632082437,2561.187133363709,2573.4759752708446,2666.7902126023278,2610.399853858675,2622.5327,2752.5510204081634,Rice
98,2575.6901389545856,2575.0726385987473,2559.847480789558,2633.890362491366,2629.0395449960774,2649.7922,2692.35,Rice
99,2577.8251427801497,2570.962854895979,2564.7552360633676,2660.8828897040403,2631.4457736446598,2640.672,2757.1844660194174,Rice
100,2574.9197868530773,2575.9046667896946,2574.038786066012,2664.804550450205,2626.8416685657694,2622.2356,2749.7272727272725,Rice
101,2573.9607929718495,2575.032191018729,2569.922093236799,2694.8574578473076,2632.246057391514,2628.5503,2694.569892473118,Rice
102,2570.77932275824,2577.6532146427935,2553.2911071118488,2717.967066191811,2627.0688083088717,2627.9639,2635.3061224489797,Rice
103,2581.2521800156965,2569.995182547495,2557.864284373196,2710.7366087269424,2620.1147032893286,2622.0454,2685.2450980392155,Rice
104,2568.9511073076105,2561.608630230612,2566.0409495551626,2606.9223396713446,2611.2064324882754,2621.0476,2770.681818181818,Rice
105,2576.059990308657,2575.9139393082246,2560.518438393802,2704.5188476522712,2623.7453318344137,2635.4927,2718.0851063829787,Rice
106,2577.794376517125,2573.6403596301298,2545.5452602766773,2711.2192021841724,2625.244573246031,2629.1494,2703.2,Rice
107,2576.501257036161,2577.6799538985706,2554.3682724437726,2609.827496172896,2627.566714055737,2615.0095,2696.391304347826,Rice
108,2577.6282806126787,2576.594119529635,2562.466232342292,2650.57873478439,2629.791147771626,2648.1912,2770.9895833333335,Rice
109,2576.133937149199,2579.547689240253,2556.3053300492,2718.115212961427,2623.5081062982713,2632.2454,2804.1111111111113,Rice
110,2579.1822293917844,2572.3388206938353,2542.354589659205,2695.1015243051006,2623.7749363003286,2619.5771,2759.93,Rice
111,2569.1141977181956,2567.276854454488,2553.8257863083836,2662.9526339149743,2612.3070827380457,2605.106,2747.811320754717,Rice
112,2581.639180059863,2581.3931812761703,2555.145808211743,2672.764739723911,2632.430335372393,2650.3582,2694.7549019607845,Rice
113,2578.9923468658512,2580.4180613318713,2553.36877217129,2667.134062070842,2624.559441324744,2642.659,2760.75,Rice
114,2576.8289655335025,2581.3259466178447,2539.7473886225143,2668.229240362707,2621.169044312724,2616.8362,2748.3859649122805,Rice
115,2579.159632729401,2576.4836477106646,2554.059427989722,2692.7301368841936,2629.0401945558538,2619.6736,2759.4466019417478,Rice
116,2574.3727858590223,2582.275401626613,2551.481531987664,2659.8875291598956,2620.4528514917274,2641.4053,2650.8536585365855,Rice
117,2581.4203117533575,2574.8221406419857,2552.6024000485163,2684.3910851627707,2615.813641399614,2623.2554,2689.264705882353,Rice
118,2571.69299733981,2568.812033726085,2544.283230918317,2599.599200149464,2615.008374365422,2616.9617,2668.73786407767,Rice
119,2576.5898532345564,2579.9876037303816,2557.9666751795985,2697.4645005094503,2628.165857383753,2650.4475,2766.930693069307,Rice
120,2560.882216465289,2564.173823354632,2551.050150661878,2721.2418065233846,2619.006463877121,2621.0408,2769.2537313432836,Rice
121,2567.624472383272,2570.236780975268,2553.5933112600483,2681.423229156298,2623.2546713607294,2631.7935,2684.770642201835,Rice
122,2568.406248353391,2571.5860003888924,2550.0079275528747,2703.1327307861943,2627.4155089466517,2620.6985,2749.669811320755,Rice
123,2559.179058249853,2570.5114696992246,2561.4144256069067,2690.5328851339605,2614.4039974841867,2646.6963,2654.4186046511627,Rice
124,2555.2397035932104,2558.8483308107093,2549.664303007327,2626.7378151656294,2612.5227892215958,2633.002,2692.3979591836733,Rice
125,2554.3983043846465,2559.5375694611953,2554.7960686145993,2699.3919386316156,2615.839061297615,2623.821,2750.721153846154,Rice
126,2569.510784225564,2570.209043508777,2555.8356390074464,2665.816108517304,2628.070662035292,2651.996,2711.7613636363635,Rice
127,2561.530087688399,2561.2615723685926,2562.2087701911937,2674.7343260593507,2620.718997756629,2618.704,2705.705882352941,Rice
128,2563.300194401727,2563.247410303686,2550.333235632243,2668.9886328903926,2619.329094255459,2630.091,2697.9910714285716,Rice
129,2570.053868380457,2571.47861268372,2555.139799304164,2673.0095499634413,2625.8995194000513,2612.5288,2689.7894736842104,Rice
130,2561.914862191332,2571.4937392856004,2559.571038546864,2714.982856951251,2615.7604515134803,2634.821,2661.4893617021276,Rice
131,2553.4574296670885,2559.9876675157875,2561.60548918734,2707.5973021830773,2618.9140127825644,2624.7566,2700.2803738317757,Rice
132,2554.419761154813,2560.782445867488,2547.6690907377993,2738.5788477846995,2614.8008991216398,2618.388,2791.470588235294,Rice
133,2575.770934509665,2572.2521576801396,2551.795779933623,2740.8506654789703,2625.222324845524,2639.5557,2716.4880952380954,Rice
134,2562.8570749156424,2562.9215396125355,2557.968862330865,2633.2147886057064,2616.8653597701814,2606.6477,2696.07476635514,Rice
135,2565.8102426050114,2565.9285507953127,2557.171481943924,2681.06317539151,2618.0987224332457,2629.159,2687.641025641026,Rice
136,2567.494019332766,2567.690451101418,2542.8058891244905,2712.705245843471,2627.6434002232672,2619.0857,2712.8440366972477,Rice
137,2564.0001614268012,2572.8750737695004,2548.345768885898,2631.3275754496212,2612.7664832142623,2628.8667,2650.108695652174,Rice
138,2554.209686779651,2561.381467727452,2556.711931803461,2626.6697418251397,2619.769427207523,2636.5813,2719.207920792079,Rice
139,2558.4910679390473,2562.632130972713,2552.6303669831163,2744.2809390988486,2612.717840122284,2616.2893,2711.4077669902913,Rice
140,2572.5662534885532,2572.5531517806544,2538.6843155104857,2675.611087302357,2621.892940995451,2634.3567,2715.673076923077,Rice
141,2561.18008371792,2568.7253424493942,2546.020685259392,2672.7058809871933,2614.4369190781495,2612.6392,2722.7450980392155,Rice
142,2569.2538267436626,2574.6192550010683,2551.6278587695438,2699.8874385817962,2616.9042501890494,2621.7332,2756.3125,Rice
143,2568.3404171423326,2577.96306703543,2547.8239508470942,2690.492539055004,2624.118662915864,2621.6062,2720.607476635514,Rice
144,2562.189082713946,2579.713284084579,2533.3457502089427,2688.510011586068,2617.5641787318377,2631.742,2810.1041666666665,Rice
145,2557.3793645068517,2565.588947163711,2543.1039279556458,2680.278531123099,2621.6161701363394,2621.9382,2785.970873786408,Rice
146,2558.9778893881235,2570.2993027883845,2546.195452834491,2648.8129326586495,2617.4808381084727,2624.9124,2711.0576923076924,Rice
147,2573.0222941558413,2578.9986324131664,2543.9917518853363,2707.228480661088,2620.991220108863,2620.5635,2725.9223300970875,Rice
148,2563.24816599572,2572.622719779941,2532.133250847344,2622.4093759824764,2615.7852601898285,2614.8132,2786.8260869565215,Rice
149,2565.9788360951648,2578.367902761672,2543.612041171421,2680.7607574229933,2617.3334593471723,2614.6338,2771.56,Rice
150,2547.4176784539945,2564.9281813664134,2543.4879920674166,2730.23273479929,2620.7737388372516,2627.1792,2819.4811320754716,Rice
151,2550.573118052133,2566.8170992240775,2542.8509231343364,2673.702466391585,2617.4744272545668,2627.102,2694.25,Rice
152,2548.9678246115436,2555.5287861469883,2533.789751577147,2737.0443002244974,2619.7356390584127,2616.7935,2792.6623376623374,Rice
153,2543.62003205116,2558.8177204861795,2545.865023293606,2713.3587683069,2612.0478303600316,2626.2678,2698.469387755102,Rice
154,2541.8795932667954,2564.002728835731,2540.7140590952786,2645.4629486131766,2616.9671239165186,2612.5378,2712.7450980392155,Rice
155,2543.296368560735,2555.810478429772,2542.675391110481,2714.1129823160513,2616.3045552011727,2603.852,2702.19,Rice
156,2556.6379019052083,2561.6418711861215,2536.9097366880533,2670.982388699432,2616.2026681004504,2612.8362,2771.160714285714,Rice
157,2547.505971313623,2561.618144655444,2547.440978050508,2702.9998330769695,2612.266714415165,2629.5933,2792.7105263157896,Rice
158,2545.6155308046777,2563.2633672386173,2539.8459897055063,2681.5569609172276,2617.495797259422,2616.0515,2814.3518518518517,Rice
159,2551.854431494055,2559.3609781710034,2542.9295212227917,2687.018929950803,2618.198465512365,2605.6692,2787.85,Rice
160,2545.6883716935863,2557.834870621474,2541.5722595201128,2713.5981649164396,2618.512241244527,2615.7903,2764.3627450980393,Rice
161,2540.9206199367322,2563.2464474312433,2548.8533397734914,2720.6274503098107,2617.4076732108724,2612.738,2700.6138613861385,Rice
162,2542.677412964253,2560.4488249594588,2538.8120333093066,2738.9504001622945,2618.620246070675,2603.3418,2835.8585858585857,Rice
163,2562.4990410802116,2563.678051017496,2542.2964839608267,2745.8575230486595,2616.7899550921447,2617.6445,2750.4774774774774,Rice
164,2549.6823913724356,2564.9171508111567,2543.865063080858,2637.42638402643,2612.9347695605334,2621.2495,2772.5555555555557,Rice
165,2548.9354152899373,2567.780937588826,2548.200911003148,2701.693652930475,2618.067381070794,2614.7651,2673.9607843137255,Rice
166,2549.1912494226826,2561.389796837993,2536.3210220142705,2725.5059123940523,2618.3313579248015,2598.6982,2700.704081632653,Rice
167,2549.0090480978483,2561.7766067316115,2540.4119901488716,2645.9468019782503,2613.7867336020186,2605.309,2755.626168224299,Rice
168,2541.371889919458,2566.823527950142,2545.250570821217,2647.334622231166,2616.3545321345323,2598.2068,2690.969387755102,Rice
169,2547.516003140529,2561.872225522279,2546.0789109111656,2733.871076975922,2620.608482532606,2609.7776,2749.6884112149532,Rice
170,2559.2111057828383,2567.046023344994,2533.4078044515195,2679.2266335734,2615.6301727500518,2602.152,2756.8508771929824,Rice
171,2546.3713762888206,2569.086960664335,2538.421753527346,2697.1563548579734,2615.831843640698,2612.406,2713.52,Rice
172,2552.7137017307136,2572.874541242478,2543.9371298667343,2703.118495770166,2619.303898170109,2607.1912,2926.9310344827586,Rice
173,2548.7596196073546,2567.5592148933024,2542.310418065742,2683.958765837089,2619.7610058487617,2602.7869,2692.037037037037,Rice
174,2546.150750683087,2566.2333733531627,2528.775792151577,2707.2422780927827,2616.032111826347,2608.0823,2679.5581395348836,Rice
175,2545.2467162736957,2571.3432933353984,2535.3615254063156,2699.9436146947396,2616.296152040842,2599.5366,2695.9320388349515,Rice
176,2546.6413612436454,2566.9839971189745,2540.386850896826,2644.7579107297424,2617.846997951267,2619.3193,2784.227722772277,Rice
177,2560.3309179066855,2574.410801370633,2538.1986398031645,2721.064871695156,2618.783232252617,2608.4292,2768.781512605042,Rice
178,2549.800308875833,2573.5571762650766,2525.418377026892,2629.298753954432,2619.6318650000508,2609.18,2762.7196261682243,Rice
179,2548.8599758389373,2576.9901792438277,2533.501123699185,2702.537652000785,2619.704699437753,2602.8374,2807.153846153846,Rice
180,2527.562252922376,2557.1631645766984,2537.2615738100335,2739.74832282962,2618.005205420153,2613.601,2779.627450980392,Rice
181,2533.85596108375,2556.896225345304,2535.2419894042973,2689.6921123756674,2614.6985463333267,2612.2878,2766.1844660194174,Rice
182,2534.869087607413,2563.9100025920316,2523.672589623801,2743.5450742667317,2620.9308109911944,2611.728,2693.6363636363635,Rice
183,2530.5246480376245,2559.906417980625,2533.412092928404,2717.3479487243476,2620.150502389742,2615.964,2712.5704123711344,Rice
184,2529.558401583989,2560.4089677532925,2533.729438338106,2644.441768476166,2619.942709280505,2618.973,2776.060869565217,Rice
185,2527.065548881427,2558.007761703366,2533.0398335318328,2724.6965230626897,2620.952021393093,2604.9062,2707.1826923076924,Rice
186,2538.5500845314177,2560.103835128504,2523.2287902628973,2695.9578573744147,2623.7576044731145,2606.0596,2808.5416666666665,Rice
187,2527.7786242193583,2555.3468091735103,2533.6096126298985,2711.340652776987,2616.0622023117826,2610.2778,2719.59595959596,Rice
188,2530.7275519237455,2553.3212302114225,2531.0992398999124,2695.7557626046723,2617.981411279479,2611.8823,2771.8888888888887,Rice
189,2538.5831615582442,2562.3318661657972,2531.845390713777,2701.163076560549,2621.032541953368,2613.5068,2714.9479166666665,Rice
190,2533.2110236953094,2559.7384057195995,2525.4502609154138,2728.2564372229044,2620.461664131865,2619.6404,2740.1485148514853,Rice
191,2528.529027899781,2561.6117180578044,2534.931453816338,2745.2226262043505,2620.9099646352834,2618.3481,2743.980769230769,Rice
192,2526.272955982944,2561.6540948715037,2529.6803030387537,2734.9993366238295,2622.985948645566,2609.7302,2693.574468085106,Rice
193,2544.253316530966,2563.9748915468576,2531.5211126214335,2746.8601106401384,2625.853905726428,2615.061,2725.9375,Rice
194,2529.291490704443,2557.9984845256345,2528.0211502510583,2639.631344617644,2616.246769211224,2615.581,2752.785714285714,Rice
195,2532.2888690980703,2557.253358654209,2535.8646460599684,2697.1330903073103,2616.1719640688448,2619.035,2719.9701492537315,Rice
196,2536.3558522961034,2564.5493179262708,2527.87621667755,2721.568532525374,2621.7241423503287,2620.4475,2699.5774647887324,Rice
197,2535.3352359018522,2563.0916132511848,2530.5957524258483,2640.9784292406325,2623.1554017805915,2619.6624,2771.622448979592,Rice
198,2531.412246150655,2562.8555183131725,2530.491180822002,2649.12594581849,2618.8818277300165,2631.2024,2776.698275862069,Rice
199,2532.7798385448796,2564.465104348136,2535.7565439865934,2766.571098917113,2625.3217341113486,2615.275,2797.070707070707,Rice
200,2542.7922975610513,2565.256598596999,2525.974095099462,2687.5056093454223,2623.2574134064907,2611.8396,2842.1739130434785,Rice
201,2527.5829936171735,2562.746604998368,2529.382361991886,2701.8958990632023,2619.6718915498486,2622.5537,2779.6464646464647,Rice
202,2537.5917363914155,2563.725232674684,2531.824850888443,2720.9459646933074,2617.3661757631344,2613.2578,2791.0408163265306,Rice
203,2537.2509838342935,2571.4814486135097,2534.1412264682704,2704.3384548857402,2623.7655919605486,2633.8528,2708.39,Rice
204,2534.3852623328394,2570.4110228382415,2522.821361235884,2699.5087910803445,2623.9185281656523,2626.9644,2737.7526881720432,Rice
205,2535.0688672122687,2569.4736514181486,2527.326392408455,2722.1164559624035,2620.8747040124913,2631.0486,2736.214953271028,Rice
206,2531.4790936507566,2572.2370069684666,2531.054780399503,2682.4707304153653,2626.772212452669,2611.1042,2728.3,Rice
207,2543.7030226698753,2572.695761046329,2531.3928251285242,2735.300946445062,2622.6247216051393,2613.5222,2698.032258064516,Rice
208,2531.0725328070034,2568.09168410595,2519.5489287209425,2638.0708991959523,2625.056936465373,2628.7344,2790.8720930232557,Rice
209,2532.064367564672,2567.0470859965308,2525.111398616033,2710.3739502324474,2616.3193154194446,2619.3164,2727.319587628866,Rice
210,2515.599821496596,2560.6477245583333,2529.4387184830944,2746.402745567392,2622.3068294324053,2641.3438,2712.315789473684,Rice
211,2521.9160305054547,2559.521224029218,2528.544245840654,2694.325055913308,2621.5343180994346,2629.6191,2721.0686274509803,Rice
212,2522.9680537739246,2560.293035511634,2516.6715742159995,2749.5229479858695,2619.4857357679603,2630.3284,2768.3333333333335,Rice
213,2517.165364580949,2563.793507302795,2523.6459977520344,2726.293206086627,2629.102963720347,2616.8408,2719.0388349514565,Rice
214,2514.2857275776796,2559.418454469337,2526.6922063102697,2662.821245353982,2619.991023179272,2626.5166,2850.918367346939,Rice
215,2509.781458372488,2554.870040455388,2525.4818503819324,2746.8188897839814,2626.75933179438,2632.3113,2711.3469387755104,Rice
216,2523.7871536388943,2555.519905519833,2514.099831557979,2696.4609360611926,2620.067916844541,2616.6423,2713.315789473684,Rice
217,2516.068069618567,2556.7010148199165,2522.418143027092,2707.767946068078,2622.8342440650367,2630.9268,2733.6907216494847,Rice
218,2517.9973960040106,2557.4416442232937,2523.660970496437,2698.9400692798185,2617.7926230928697,2642.4292,2719.59595959596,Rice
219,2525.6253243957603,2561.1496298637444,2522.974365941246,2709.6871781176997,2622.7545274695167,2627.948,2740.9174311926604,Rice
220,2519.8147461990425,2562.8204447478674,2513.5747489030705,2733.6085190768276,2629.9663926628186,2616.0073,2738.670588235294,Rice
221,2513.4626630260523,2559.7916089504783,2522.4178414735297,2748.085448358493,2619.9274161573053,2632.3315,2708.6,Rice
