,nbeats,nhits,tcn,tide,random_forest,xgboost,y,commodity
33,2242.566152768196,2210.9369383381772,2189.6546669666004,2247.6934390942265,2141.897085033446,2143.762,2234.6920529801323,Wheat
34,2223.2174127146877,2204.889505477686,2183.754347979177,2253.3883954204393,2142.1009089658487,2143.762,2235.294761904762,Wheat
35,2222.3818273942284,2211.0076942463743,2162.9188095631284,2219.2001691705345,2142.204191218145,2143.762,2233.3916083916083,Wheat
36,2233.216855214215,2213.2706919226753,2175.2661323489524,2243.526293032284,2142.2907501492873,2143.762,2242.286713286713,Wheat
37,2228.568227788187,2213.1066670781747,2170.6085405558924,2215.5863113424666,2142.5120441262393,2143.762,2243.559210526316,Wheat
38,2233.8090389930217,2213.6533114447016,2154.7157188304404,2223.2898276326305,2142.406526771967,2143.762,2245.2846153846153,Wheat
39,2237.4146650858347,2219.5904790513155,2157.5182258810437,2220.249245523787,2142.4865172264563,2143.6558,2241.2672413793102,Wheat
40,2224.792037127694,2217.1939985404065,2157.296546032639,2226.190187872569,2142.7013894265187,2143.6558,2246.5069444444443,Wheat
41,2229.4078873541343,2220.2037092860287,2153.9065190629676,2194.2582005316394,2142.690127179748,2143.6558,2246.4545454545455,Wheat
42,2228.6288095896134,2225.179335218207,2154.3859707083434,2248.45436052483,2142.647039385267,2143.6558,2240.4460431654675,Wheat
43,2228.438479491301,2221.2968212234036,2164.9757394493017,2208.449424596179,2142.7360081704696,2149.4656,2240.751851851852,Wheat
44,2214.970961121779,2220.1877871382944,2164.604565763466,2212.771012796109,2142.8447308555124,2156.5525,2234.9437086092717,Wheat
45,2220.3691457026584,2222.2277856384076,2167.6088515552265,2197.3961134878646,2142.9506562016427,2165.652,2247.323943661972,Wheat
46,2222.9036950075224,2228.4042653935926,2166.7234002025684,2202.235314598026,2144.7559247568033,2171.2888,2234.74358974359,Wheat
47,2227.53535047265,2230.441741642963,2159.0917342735524,2209.56329583237,2144.736991059018,2177.466,2238.539568345324,Wheat
48,2216.4359428892317,2223.6730495324005,2157.7914979824395,2193.739364427388,2144.8006018548604,2177.466,2240.82847826087,Wheat
49,2214.360223653855,2231.871840250962,2167.5514820207504,2246.0938666825423,2144.8589925945557,2177.466,2243.0023741007194,Wheat
50,2215.6083756386693,2233.642182487012,2162.1902014000443,2225.400016360891,2144.8624878518135,2177.466,2249.8615384615387,Wheat
51,2221.858473009453,2232.80778764849,2147.7875631892243,2190.6431795898425,2144.8613333490393,2175.1445,2252.277777777778,Wheat
52,2219.304662670404,2235.629685164335,2161.3333594456267,2185.781326414091,2144.9141047776106,2175.1445,2252.4210526315787,Wheat
53,2223.78795077708,2236.1682393874376,2160.739106887209,2239.8746606937025,2144.913872219471,2175.1445,2238.7464788732395,Wheat
54,2211.293977670878,2243.1112801463846,2162.7949143172063,2216.52695591543,2144.77310274858,2175.1445,2252.269230769231,Wheat
55,2221.6175568505787,2241.113801124304,2161.1968892282307,2206.3273859239243,2144.8294528270726,2175.1445,2254.3565891472867,Wheat
56,2217.209529401497,2234.094453924495,2169.1236584571125,2190.6302331721995,2144.8294528270726,2175.1445,2255.2558139534885,Wheat
57,2235.237851661108,2242.3219862597102,2165.67684433371,2170.1066432515067,2144.813912448118,2175.1445,2255.5242718446602,Wheat
58,2216.617894578747,2242.808769689962,2169.4518003928397,2238.4091488641443,2144.813912448118,2175.1445,2257.9357142857143,Wheat
59,2220.986814791543,2239.0966339262345,2167.3316032460666,2236.550629262738,2144.813912448118,2175.1445,2251.848,Wheat
60,2210.943850493922,2256.3132737062588,2223.2355149835535,2225.9595297239975,2144.813912448118,2175.1445,2231.4054054054054,Wheat
61,2214.1319569211482,2256.5468719272717,2233.2253929583007,2208.233345317238,2144.813912448118,2175.1445,2247.25,Wheat
62,2207.7636490665564,2260.2909277095832,2227.1579403000246,2253.2742181578387,2144.8150669508923,2175.1445,2248.965826771653,Wheat
63,2217.524770163804,2260.8680737900227,2211.646459278621,2238.112661807978,2144.813912448118,2175.1445,2245.972406015038,Wheat
64,2213.980216089506,2261.184388527308,2202.267844895574,2272.1319082279742,2144.7555217084227,2175.1445,2251.648,Wheat
65,2215.0391471241455,2263.343908734841,2175.0858884417516,2249.720922788363,2144.8582493608696,2175.1445,2252.6323529411766,Wheat
66,2216.055171021736,2265.894631971919,2190.5676105113607,2247.9574250113483,2144.8582493608696,2175.1445,2253.8260869565215,Wheat
67,2221.7643305601164,2266.6763114178757,2186.484859208372,2212.475877441523,2144.84981484505,2175.1445,2225.5857142857144,Wheat
68,2220.8213904971794,2268.4079751569725,2154.948695574575,2231.6873855669237,2144.902586273621,2175.1445,2249.348484848485,Wheat
69,2224.815601046939,2270.45767322067,2157.4640000104605,2232.3552038107837,2145.043355744512,2175.1445,2248.587786259542,Wheat
70,2223.264358544905,2270.1472854173107,2157.770768912596,2240.5451431651977,2144.8462361951283,2175.1445,2249.982,Wheat
71,2224.216642730733,2270.678772823569,2156.6679282426117,2217.550417755341,2144.902586273621,2175.1445,2251.8293650793653,Wheat
72,2230.0472976568526,2272.7618331766516,2159.0163939450727,2244.6272893698565,2144.902586273621,2175.1445,2250.375,Wheat
73,2229.301387746817,2269.585420644446,2178.0524866615087,2224.4528549859006,2144.898006703081,2175.1445,2252.046511627907,Wheat
74,2234.905928148188,2268.720001666324,2174.093929225444,2229.5273633200454,2144.902586273621,2175.1445,2232.3968253968255,Wheat
75,2234.6565471647145,2269.4689037345015,2178.550619430775,2183.2191222612864,2144.902586273621,2175.1445,2253.44262295082,Wheat
76,2244.2101681582335,2272.330998950007,2177.44853487656,2215.1392671188314,2144.921935897681,2175.1445,2256.0165289256197,Wheat
77,2243.2695440235343,2274.518316943451,2165.463419976323,2220.384013716292,2144.921935897681,2175.1445,2276.1693548387098,Wheat
78,2241.2799518320967,2272.6639328295755,2164.8455694762147,2210.8165153214472,2144.921935897681,2175.1445,2256.842105263158,Wheat
79,2238.0403200828578,2277.6014387095665,2179.008358492015,2202.4963641075947,2144.921935897681,2175.1445,2261.5496376811593,Wheat
80,2241.7863861479013,2278.068881499532,2172.223246686585,2234.6427567829755,2144.921935897681,2175.1445,2251.955223880597,Wheat
81,2244.9906323162654,2278.847138367652,2153.5218165146,2203.163410562663,2144.941285521741,2175.1445,2230.789855072464,Wheat
82,2246.7823084871798,2279.9572258268163,2169.7251083108326,2172.2109197068908,2144.941285521741,2175.1445,2254.730769230769,Wheat
83,2247.3862547717404,2278.4114392632314,2168.1871301469346,2186.907146349017,2144.941285521741,2175.1445,2255.22131147541,Wheat
84,2253.4297169987567,2281.2890395155982,2175.2560332744506,2174.428077441704,2144.941285521741,2175.1445,2257.8015873015875,Wheat
85,2249.0371768559994,2281.3631382750623,2175.8874852720232,2194.185033057348,2144.941285521741,2175.1445,2254.8947368421054,Wheat
86,2251.7894862078438,2278.023230819127,2185.7577219325626,2192.168361883458,2144.941285521741,2175.1445,2260.686567164179,Wheat
87,2258.877979808224,2281.973935463323,2178.5856470913577,2140.1927388585063,2144.941285521741,2175.1445,2253.5545454545454,Wheat
88,2265.481828883065,2282.5736730102385,2184.331879518386,2200.5581233711623,2144.941285521741,2175.1445,2238.7162162162163,Wheat
89,2265.3086387620506,2280.396096567655,2182.8741296027215,2220.67131530774,2144.941285521741,2175.1445,2259.5853658536585,Wheat
90,2251.1971382665397,2296.3767460902027,2249.8501342099185,2204.9850470501096,2144.941285521741,2175.1445,2262.6,Wheat
91,2258.774819872386,2294.663233901841,2262.1646237919254,2207.41843273524,2144.941285521741,2175.1445,2265.7964122137405,Wheat
92,2271.4277711816762,2300.260328059424,2253.825497665115,2238.313944488819,2144.941285521741,2175.1445,2266.9206349206347,Wheat
93,2265.9151612684427,2300.550280385338,2235.53957406581,2214.337321868217,2144.941285521741,2175.1445,2268.4632352941176,Wheat
94,2279.633024462727,2306.383322220709,2221.4587726654145,2217.2665122391354,2144.941285521741,2175.1445,2269.282608695652,Wheat
95,2284.989634040483,2304.58303051173,2187.060452837929,2211.2717355705604,2144.941285521741,2175.1445,2255.171875,Wheat
96,2291.5005763459694,2305.0690932770844,2206.331278269105,2248.7532213731115,2144.941285521741,2175.1445,2268.0403225806454,Wheat
97,2298.32170129792,2303.728577521838,2203.3140417335767,2195.0343363364855,2144.941285521741,2175.1445,2272.828125,Wheat
98,2305.1697089351796,2305.8238121799386,2150.345733911971,2192.6075282628003,2144.941285521741,2175.1445,2273.4651162790697,Wheat
99,2300.1547198323774,2309.8983865737137,2152.7214678659757,2183.455885472165,2144.941285521741,2175.1445,2284.3524590163934,Wheat
100,2307.5226664732,2310.051256250544,2153.2609425502064,2192.6397690723566,2144.941285521741,2175.1445,2281.8571428571427,Wheat
101,2319.7335190278077,2308.8947844529853,2154.660957055531,2160.433294936498,2144.941285521741,2175.1445,2277.0,Wheat
102,2323.9031031076943,2310.2094866338384,2160.0520588038007,2209.900487930692,2144.941285521741,2175.1445,2267.4057971014495,Wheat
103,2318.1958614737678,2307.330413937687,2191.5518176117193,2164.0836856550623,2144.924981786716,2175.1445,2283.125,Wheat
104,2332.392557565297,2306.8082914708657,2182.153547343871,2155.4433995022946,2144.924981786716,2175.1445,2270.0,Wheat
105,2331.046363333657,2307.6635024444863,2188.3094455879054,2185.9213292982613,2144.924981786716,2175.1445,2292.581896551724,Wheat
106,2343.481799509278,2308.137900256339,2189.137429774669,2162.142803767142,2144.924981786716,2175.1445,2288.29064,Wheat
107,2342.8278700796336,2310.485624378447,2171.2839394340076,2153.979694225136,2144.924981786716,2175.1445,2270.7551020408164,Wheat
108,2344.2450336704637,2308.401819863066,2171.8293087351685,2185.922360390478,2144.924981786716,2175.1445,2268.8167938931297,Wheat
109,2343.576593236106,2310.7544676796865,2191.3609688716974,2173.2623005313408,2144.924981786716,2175.1445,2269.622950819672,Wheat
110,2349.0520478804906,2311.376034201013,2182.6596101708096,2198.6939919358583,2144.924981786716,2175.1445,2295.4125409836065,Wheat
111,2358.68251522524,2310.68334944677,2157.188323774796,2156.1704868891425,2144.924981786716,2175.1445,2290.2063492063494,Wheat
112,2363.1357621986413,2311.0720473121537,2177.3238715026782,2135.1312929732367,2144.924981786716,2175.1445,2298.8278688524592,Wheat
113,2363.138605644714,2310.8999570721185,2174.189351464889,2146.6503461139564,2144.924981786716,2175.1445,2294.8360655737706,Wheat
114,2363.8532799609943,2311.606342423852,2189.577185853439,2160.6358148744694,2144.924981786716,2175.1445,2291.581560283688,Wheat
115,2372.1077285012075,2314.1083599603303,2194.1502517286985,2145.0617922006645,2144.924981786716,2175.1445,2290.1450381679388,Wheat
116,2380.1769058836926,2311.9047296876543,2205.6660474855544,2130.662197757805,2144.924981786716,2175.1445,2282.7586206896553,Wheat
117,2376.0999360563005,2313.2203663823493,2193.3744998976376,2099.1081944786356,2144.924981786716,2175.1445,2290.0852713178297,Wheat
118,2387.1887904635632,2313.1095937770856,2201.5760673114796,2161.684284178741,2144.924981786716,2175.1445,2296.2195121951218,Wheat
119,2386.2454049640824,2313.7492631746995,2200.6253968377086,2161.5471468379637,2144.924981786716,2175.1445,2303.745614035088,Wheat
120,2366.1743151881815,2329.657382603457,2279.8903901304425,2154.02663283736,2144.924981786716,2175.1445,2299.2948717948716,Wheat
121,2370.4752133691964,2327.435578626609,2295.317570941891,2129.5945865751373,2144.924981786716,2175.1445,2295.5,Wheat
122,2371.9535314120767,2333.2331055172162,2283.0490954493007,2214.271264244187,2144.924981786716,2175.1445,2298.6984126984125,Wheat
123,2377.524008653188,2332.5142803372637,2261.058041810451,2158.1410737410297,2144.924981786716,2175.1445,2286.186440677966,Wheat
124,2378.957123140279,2339.077343911362,2240.7539162891517,2185.3308223759764,2144.924981786716,2175.1445,2296.873949579832,Wheat
125,2383.904557594427,2337.56355056921,2198.2168892178097,2184.8340536889214,2144.924981786716,2175.1445,2297.8048780487807,Wheat
126,2383.631143916596,2338.2268577185782,2222.1484684886227,2174.727321316976,2144.924981786716,2175.1445,2296.4444444444443,Wheat
127,2386.9382090796776,2337.115273988161,2220.5236617321602,2167.243635323883,2144.924981786716,2175.1445,2291.644230769231,Wheat
128,2390.4214729384084,2339.236071135239,2139.6113810937677,2152.45256394636,2144.924981786716,2175.1445,2300.2753623188405,Wheat
129,2389.6922986609925,2342.0256367696797,2142.1102735625263,2152.9707297993223,2144.924981786716,2175.1445,2300.9557522123896,Wheat
130,2389.6622911442805,2342.1918571195524,2142.0712028674675,2148.9265507995287,2144.924981786716,2175.1445,2295.5625,Wheat
131,2391.874729370039,2340.5777727532127,2146.5552756995708,2116.053308912136,2144.924981786716,2175.1445,2305.8837209302324,Wheat
132,2393.0790067555627,2341.849701827216,2156.8552969557504,2163.521182902497,2144.924981786716,2175.1445,2305.1639344262294,Wheat
133,2397.4829321720194,2339.537547226015,2205.4676758770233,2134.255090643187,2144.924981786716,2175.1445,2302.0841121495328,Wheat
134,2395.8199694629907,2339.1474876054335,2188.208246978332,2106.5789418878403,2144.924981786716,2175.1445,2309.9323308270677,Wheat
135,2402.2664541050167,2339.7508510777866,2196.0470725094883,2113.9436798638026,2144.924981786716,2175.1445,2309.9236111111113,Wheat
136,2404.2891143474567,2340.8631649315453,2201.95336661993,2135.2567414676655,2144.924981786716,2175.1445,2312.0942028985505,Wheat
137,2402.6122530011517,2342.841052167848,2176.3201855460575,2120.432969143506,2144.924981786716,2175.1445,2302.0845070422533,Wheat
138,2402.0947299866802,2341.2557862405292,2179.060664178596,2133.714817819464,2144.924981786716,2175.1445,2312.6603053435115,Wheat
139,2403.2978341466564,2343.0274767101746,2205.2391508607066,2131.572661265504,2144.924981786716,2175.1445,2311.6335877862593,Wheat
140,2404.731045022786,2343.1468739975226,2194.0106603237114,2151.0425151364957,2144.924981786716,2175.1445,2312.535714285714,Wheat
141,2404.2588073383727,2343.2539207094032,2158.165568392593,2109.6029635759282,2144.924981786716,2175.1445,2317.63015625,Wheat
142,2406.7388973120974,2343.3504414492572,2184.148134670573,2086.01931558555,2144.924981786716,2175.1445,2317.251655629139,Wheat
143,2407.1183085752073,2343.1913116316377,2178.4156344451117,2092.6316508620166,2144.924981786716,2175.1445,2321.892307692308,Wheat
144,2412.9112770754655,2343.659185641205,2204.9692065389418,2103.5582761856404,2144.924981786716,2175.1445,2304.866666666667,Wheat
145,2411.0290730441143,2346.144103240352,2216.0269444269456,2079.069516157919,2144.924981786716,2175.1445,2315.906976744186,Wheat
146,2413.878123052564,2344.165881097069,2229.082528782147,2106.386842292472,2144.924981786716,2175.1445,2317.0676691729323,Wheat
147,2413.665884076095,2346.0575245345085,2209.8486797484925,2051.858751839245,2144.924981786716,2175.1445,2322.439024390244,Wheat
148,2415.551150943305,2345.7969168469854,2220.794728147721,2113.104360645027,2144.924981786716,2175.1445,2321.9514563106795,Wheat
149,2414.2906110023537,2346.4113823819926,2221.258975437508,2115.806010485912,2144.924981786716,2175.1445,2331.5602836879434,Wheat
150,2392.90831474946,2362.431685566555,2314.079139796302,2099.358178113082,2144.924981786716,2175.1445,2321.8076923076924,Wheat
151,2392.9169176657474,2359.9038822267153,2333.6197170606224,2094.507761582828,2144.924981786716,2175.1445,2298.660714285714,Wheat
152,2395.354309540792,2365.9300647391306,2314.7893304884533,2140.972500244028,2144.924981786716,2175.1445,2316.3854166666665,Wheat
153,2397.72376936019,2365.0267846948404,2287.707283655129,2099.553907244451,2144.924981786716,2175.1445,2322.048780487805,Wheat
154,2395.5435429133277,2371.850054022498,2259.258071858031,2134.8903986638143,2144.924981786716,2175.1445,2329.2903225806454,Wheat
155,2399.3786496306852,2370.255152994633,2207.4808430261596,2110.1039035616686,2144.924981786716,2175.1445,2318.3032786885246,Wheat
156,2402.75236028611,2371.171477527484,2237.3224682618297,2137.978028114266,2144.924981786716,2175.1445,2318.8962962962964,Wheat
157,2402.2506403357947,2370.144418086907,2237.860563876475,2128.0542053227095,2144.924981786716,2175.1445,2321.3565891472867,Wheat
158,2404.7660959211385,2372.0308091099714,2121.4348380542287,2104.9750846470342,2144.924981786716,2175.1445,2308.3125,Wheat
159,2405.9306516320767,2374.885568888331,2124.02515164436,2089.021258887051,2144.924981786716,2175.1445,2322.9756097560976,Wheat
160,2404.641207736205,2374.77914395744,2122.2616843284964,2113.003087908525,2144.924981786716,2175.1445,2321.782258064516,Wheat
161,2406.347494400556,2372.9207356085326,2129.8879549684684,2075.4128802937644,2144.924981786716,2175.1445,2324.7642276422766,Wheat
162,2406.8647867083014,2374.9164394829095,2147.9387068724136,2118.587985634249,2144.924981786716,2175.1445,2326.1056910569105,Wheat
163,2408.1130873267034,2372.358128807523,2219.9711964995554,2089.301639685022,2144.924981786716,2175.1445,2333.088888888889,Wheat
164,2407.2869224545957,2372.2093262033627,2191.5568439266335,2062.210939789462,2144.924981786716,2175.1445,2328.045871559633,Wheat
165,2410.9821112653913,2372.4504108612928,2200.956330149735,2072.5713379032263,2144.924981786716,2175.1445,2320.375555555556,Wheat
166,2411.0894063369988,2374.0777743553326,2216.58990693402,2092.1988062771607,2144.924981786716,2175.1445,2336.6747967479673,Wheat
167,2414.8852191614974,2375.9284625252435,2180.5135983445466,2066.89255952063,2144.924981786716,2175.1445,2333.0538461538463,Wheat
168,2406.7628191987164,2374.4527637050214,2187.378996555708,2104.154527201996,2144.924981786716,2175.1445,2327.2903225806454,Wheat
169,2408.5304908512153,2376.2067262814394,2221.9943814902103,2080.2644773862708,2144.924981786716,2175.1445,2341.673387096774,Wheat
170,2406.6868843995203,2376.2849938976456,2207.212265067439,2106.244049554025,2144.924981786716,2175.1445,2338.274074074074,Wheat
171,2410.230839689115,2376.2510810662234,2155.90301700363,2081.0686613343687,2144.924981786716,2175.1445,2339.075,Wheat
172,2411.9205490425975,2376.6146283888293,2190.363134623575,2053.1264298381716,2144.924981786716,2175.1445,2327.0731707317073,Wheat
173,2411.927849355547,2376.117703543992,2180.6556530833786,2046.654018728093,2144.924981786716,2175.1445,2340.2702702702704,Wheat
174,2411.471272837367,2376.7219791976468,2221.3190800810403,2085.952525614996,2144.924981786716,2175.1445,2357.8541666666665,Wheat
175,2409.318154354824,2379.7685159030543,2242.468549725781,2071.4696448654176,2144.924981786716,2175.1445,2356.5833333333335,Wheat
176,2409.566099480143,2376.9124603256596,2256.5539574570416,2057.7663018008684,2144.924981786716,2175.1445,2378.9661016949153,Wheat
177,2415.1763683656063,2379.45831245773,2227.707055869572,2030.3312930016107,2144.924981786716,2175.1445,2375.624113475177,Wheat
178,2411.023841438294,2378.5946770200458,2242.117331919501,2095.4687989836057,2144.924981786716,2175.1445,2380.3109243697477,Wheat
179,2411.9355189956846,2379.187435960377,2245.8362159579146,2082.6713477864064,2144.924981786716,2175.1445,2379.89552238806,Wheat
180,2385.965992086209,2395.280368233508,2353.3359862562424,2086.5202049353184,2144.924981786716,2175.1445,2388.5666666666666,Wheat
181,2383.9093356557723,2392.7007836780695,2378.3516514471467,2058.5798530197167,2144.924981786716,2175.1445,2388.170743801653,Wheat
182,2384.969579931182,2398.975625420918,2349.0957178061312,2114.3486110255744,2144.924981786716,2175.1445,2396.8166666666666,Wheat
183,2385.671734017446,2398.538871820516,2314.7502107392434,2093.111188772667,2144.924981786716,2175.1445,2403.9745762711864,Wheat
184,2385.635676872212,2405.032270847258,2275.6258262970478,2110.8852666315424,2144.924981786716,2175.1445,2408.1615384615384,Wheat
185,2383.1576675395468,2403.4759943370063,2213.3764796710125,2097.3418563044997,2144.924981786716,2175.1445,2412.7244094488187,Wheat
186,2388.9341668897905,2404.6831447055124,2250.8630370335973,2119.502620726084,2144.924981786716,2175.1445,2398.2203389830506,Wheat
187,2388.5058321243896,2403.663881028577,2254.832649681815,2094.5405610122343,2144.924981786716,2175.1445,2415.495867768595,Wheat
188,2389.331095284621,2405.425924050844,2093.6907212271312,2066.932359221233,2144.924981786716,2175.1445,2417.8032786885246,Wheat
189,2391.5967217903076,2408.316434884324,2096.942637090072,2089.9299582522654,2144.924981786716,2175.1445,2466.6666666666665,Wheat
190,2390.4028425309743,2408.197428636361,2091.6112222591146,2095.785024407281,2144.924981786716,2175.1445,2430.39837398374,Wheat
191,2390.7623998213467,2406.397384581616,2102.302787185084,2041.297791914982,2144.924981786716,2175.1445,2460.27868852459,Wheat
192,2392.704199276874,2408.6147598178386,2132.286798537445,2109.639998876115,2144.924981786716,2175.1445,2454.754385964912,Wheat
193,2396.2533691308945,2405.884548650229,2235.314717613295,2069.7828972918865,2144.924981786716,2175.1445,2469.0,Wheat
194,2393.647739643645,2405.537144659233,2192.231872653875,2046.1913989604127,2144.924981786716,2175.1445,2463.035714285714,Wheat
195,2396.9017927426116,2405.7986998593583,2202.186228981099,2061.6297217896404,2144.924981786716,2175.1445,2441.0416666666665,Wheat
196,2398.1050430344953,2407.9761694527824,2234.263224765864,2043.8116271959311,2144.924981786716,2175.1445,2515.2727272727275,Wheat
197,2397.343957531774,2409.6490148757753,2184.0456056905127,2044.4060703563596,2144.924981786716,2175.1445,2450.339285714286,Wheat
198,2396.5456282379077,2408.406905709518,2198.3889868631636,2064.5844338335783,2144.924981786716,2175.1445,2444.8888888888887,Wheat
199,2398.612378333265,2410.4884582465193,2243.837105875763,2072.5946304063477,2144.924981786716,2175.1445,2444.1721311475408,Wheat
200,2399.8100911925685,2410.332518844659,2223.7688438095124,2087.722730969909,2144.924981786716,2175.1445,2433.2131147540986,Wheat
201,2404.9924205016687,2410.0887013810257,2150.1968230920743,2050.520379091943,2144.924981786716,2175.1445,2442.3,Wheat
202,2402.990064755855,2410.5619829313086,2196.0456695492467,2043.6926968371026,2144.924981786716,2175.1445,2441.252100840336,Wheat
203,2405.9389871249373,2409.565956221176,2180.7308146883784,2046.7859452214157,2144.924981786716,2175.1445,2451.1735537190084,Wheat
204,2405.2497485467993,2410.367768487521,2238.5784865141,2048.9346241487187,2144.924981786716,2175.1445,2455.948275862069,Wheat
205,2409.518190286694,2413.626720276833,2274.4250025622873,2053.377339994493,2144.924981786716,2175.1445,2455.811475409836,Wheat
206,2406.889769150864,2410.252171548746,2288.9417047483416,2053.0463913583176,2144.924981786716,2175.1445,2454.672,Wheat
207,2411.611012247113,2413.634953372945,2246.748036580455,2007.0239333547638,2144.924981786716,2175.1445,2464.5348837209303,Wheat
208,2411.1927634370804,2412.6020678156797,2265.6736774066903,2068.479773438063,2144.924981786716,2175.1445,2465.2395833333335,Wheat
209,2415.1187162151136,2413.1997151846763,2274.7023730648307,2058.9544850944208,2144.924981786716,2175.1445,2456.1315789473683,Wheat
210,2402.051912696211,2429.4232853100157,2398.4481226507537,2064.7145364793955,2144.924981786716,2175.1445,2458.233333333333,Wheat
211,2404.2571134354407,2426.7434172598096,2431.0569789489623,2037.6202009087679,2144.924981786716,2175.1445,2462.5714285714284,Wheat
212,2403.994268661129,2433.2272208862055,2386.0638826591944,2104.9644020452156,2144.924981786716,2175.1445,2460.8032786885246,Wheat
213,2409.5733118543044,2432.89774472401,2340.931074895626,2071.938831841009,2144.924981786716,2175.1445,2471.5508474576272,Wheat
214,2408.429609065876,2439.318843311371,2288.2365827549093,2095.6136407207714,2144.924981786716,2175.1445,2456.451612903226,Wheat
215,2408.333117195856,2437.787839968817,2213.7390774373134,2077.0368911845926,2144.924981786716,2175.1445,2472.561403508772,Wheat
216,2411.655650433172,2439.054378338629,2261.309190235684,2097.335501862272,2144.924981786716,2175.1445,2467.261261261261,Wheat
217,2413.1876210137684,2438.0233812061833,2270.682832375111,2081.162953024363,2144.924981786716,2175.1445,2476.162162162162,Wheat
