,nhits,y
0,6923.352196018772,9000.0
1,6925.714680725479,9000.0
2,6929.09859479404,9000.0
3,6931.463269065892,9000.0
4,6939.638559738471,8500.0
5,6935.294261497628,8500.0
6,6925.254985483441,8500.0
7,6922.281522078366,8500.0
8,6923.899634307091,8500.0
9,6928.269925240343,8500.0
10,6934.8362842496235,8500.0
11,6935.266699168563,8500.0
12,6936.081826566003,8500.0
13,6933.4339275707125,8500.0
14,6932.501406655908,8500.0
15,6939.836431912185,8800.0
16,6936.572232361257,8800.0
17,6935.424873102033,8800.0
18,6937.377057884469,8800.0
19,6939.479846097514,8800.0
20,6940.501192338305,8800.0
21,6946.215780503145,8800.0
22,6947.584729692706,8866.666666666666
23,6949.186077307226,8933.333333333334
24,6940.900093445379,9000.0
25,6942.201634431062,8900.0
26,6942.983464661007,8800.0
27,6939.114961502676,9000.0
28,6938.914779564273,9000.0
29,6935.361283037622,9000.0
30,6885.330002543742,9000.0
31,6886.955492269153,9000.0
32,6888.0255601667095,9000.0
33,6886.832807889941,9200.0
34,6894.900569314341,9200.0
35,6891.421850458176,9200.0
36,6886.183511769984,9200.0
37,6879.670473624963,9200.0
38,6881.841648949046,9200.0
39,6884.128344966732,9200.0
40,6897.031459551587,9800.0
41,6898.777345475903,9800.0
42,6896.110528421202,9800.0
43,6893.608194647583,9800.0
44,6892.897657692946,9800.0
45,6898.64653851842,9800.0
46,6899.108818861929,9800.0
47,6896.520250702358,9800.0
48,6895.605992042016,9800.0
49,6900.332862562846,9800.0
50,6900.4963992832845,9790.6432748538
51,6906.808187801854,9781.286549707602
52,6908.094053288524,9771.929824561403
53,6910.841270416378,9762.573099415205
54,6901.204069628356,9753.216374269006
55,6902.513547560872,9743.859649122807
56,6905.21902027299,9734.502923976608
57,6898.569184047078,9725.146198830409
58,6900.072428568726,9715.78947368421
59,6895.1840920247805,9706.43274853801
60,6850.831159796213,9697.076023391814
61,6851.060996791211,9687.719298245614
62,6851.809807380658,9678.362573099415
63,6848.342543386199,9669.005847953216
64,6854.674531903026,9659.649122807017
65,6851.00482686112,9650.292397660818
66,6846.799147650517,9640.935672514619
67,6839.144854760346,9631.578947368422
68,6842.347275090403,9622.222222222223
69,6844.80159965777,9612.865497076024
70,6858.551198967767,9603.508771929824
71,6859.892407341178,9594.152046783625
72,6853.0210064412695,9584.795321637426
73,6848.962760014924,9575.438596491229
74,6852.236572791251,9566.08187134503
75,6856.0323754854635,9556.72514619883
76,6862.305990632184,9547.368421052632
77,6860.92440339865,9538.011695906433
78,6858.15461056339,9528.654970760233
79,6862.962642586193,9519.298245614034
80,6861.461199793646,9509.941520467837
81,6864.593639340554,9500.584795321638
82,6864.633812840634,9491.228070175439
83,6867.670196620592,9481.87134502924
84,6859.530732861064,9472.51461988304
85,6862.478313260661,9463.157894736842
86,6866.210806742761,9453.801169590643
87,6859.709362566275,9444.444444444445
88,6861.9699071422565,9435.087719298246
89,6856.925386594278,9425.730994152047
90,6814.02056191497,9416.374269005848
91,6814.119490199318,9407.017543859649
92,6814.213864467785,9397.66081871345
93,6810.442973612124,9388.30409356725
94,6815.986935621906,9378.947368421053
95,6811.523218509152,9369.590643274854
96,6804.738178437478,9360.233918128655
97,6797.905268532301,9350.877192982456
98,6802.718819237807,9341.520467836257
99,6805.181143292508,9332.163742690058
100,6819.505370097738,9322.807017543859
101,6822.916153497981,9313.450292397662
102,6815.754579734197,9304.093567251462
103,6812.161129236073,9294.736842105263
104,6816.710571035088,9285.380116959064
105,6819.291173549637,9276.023391812865
106,6827.374515949091,9266.666666666666
107,6826.6584500994995,9257.309941520467
108,6824.13486847805,9247.95321637427
109,6827.843241597786,9238.59649122807
110,6827.246204170905,9229.239766081871
111,6830.546853046113,9219.883040935672
112,6832.42817946674,9210.526315789473
113,6835.562921909271,9201.169590643274
114,6826.8319599989045,9191.812865497075
115,6828.475635173924,9182.456140350878
116,6832.723248802073,9173.099415204679
117,6825.739703193744,9163.74269005848
118,6827.6536875373995,9154.38596491228
119,6822.731489844223,9145.029239766081
120,6773.194630164327,9135.672514619882
121,6773.4689715472905,9126.315789473685
122,6775.02623306644,9116.959064327486
123,6771.735824374038,9107.602339181287
124,6778.078630471768,9098.245614035088
125,6773.670128719455,9088.888888888889
126,6767.399579107594,9079.53216374269
127,6760.8883747487735,9070.17543859649
128,6764.1324377913525,9060.818713450293
129,6767.634601505562,9051.461988304094
130,6780.875859402181,9042.105263157895
131,6782.958781644917,9032.748538011696
132,6776.313057845694,9023.391812865497
133,6773.761900106037,9014.035087719298
134,6776.234592239164,9004.678362573099
135,6780.077733902965,8995.321637426901
136,6785.40820467458,8985.964912280702
137,6783.9159437987755,8976.608187134503
138,6781.818497098675,8967.251461988304
139,6785.245610054146,8957.894736842105
140,6785.512065094345,8948.538011695906
141,6789.465161395486,8939.181286549709
142,6790.877023527067,8929.82456140351
143,6793.748254754374,8920.46783625731
144,6785.010579391587,8911.111111111111
145,6786.561476454289,8901.754385964912
146,6789.903614899184,8892.397660818713
147,6783.354759230953,8883.040935672514
148,6784.4292366339105,8873.684210526317
149,6778.849224547167,8864.327485380118
150,6733.225382065069,8854.970760233919
151,6733.454678546767,8845.61403508772
152,6735.028382105902,8836.25730994152
153,6731.960185939564,8826.900584795321
154,6738.448707982889,8817.543859649122
155,6734.108209827058,8808.187134502925
156,6727.665210141435,8798.830409356726
157,6721.281285882944,8789.473684210527
158,6724.280768926146,8780.116959064328
159,6727.751397720474,8770.760233918129
160,6740.8766413045105,8761.40350877193
161,6742.857368073819,8752.04678362573
162,6736.878641125997,8742.690058479533
163,6734.189855839085,8733.333333333334
164,6736.483974539967,8723.976608187135
165,6740.655597145327,8714.619883040936
166,6745.775812095278,8705.263157894737
167,6744.026693712696,8695.906432748538
168,6742.156810233146,8686.549707602338
169,6746.059581612786,8677.192982456141
170,6746.38180063122,8667.836257309942
171,6750.442413578839,8658.479532163743
172,6751.905008342831,8649.122807017544
173,6754.787191637861,8639.766081871345
174,6745.8059206097005,8630.409356725146
175,6746.893994431175,8621.052631578947
176,6750.235502836515,8611.69590643275
177,6743.635009522928,8602.33918128655
178,6744.700997134613,8592.982456140351
179,6739.223029584049,8583.625730994152
180,6694.48157582282,8574.269005847953
181,6694.743025102358,8564.912280701754
182,6696.197735899897,8555.555555555555
183,6692.789660057985,8546.198830409357
184,6699.223340010952,8536.842105263158
185,6695.104576921469,8527.48538011696
186,6689.1122644932675,8518.12865497076
187,6682.520487001005,8508.771929824561
188,6685.605459030876,8499.415204678362
189,6688.993487268159,8490.058479532163
190,6702.21204856559,8480.701754385966
191,6704.4363034266535,8471.345029239767
192,6697.743482796758,8461.988304093567
193,6695.194504602657,8452.631578947368
194,6697.579317873928,8443.27485380117
195,6701.254984887968,8433.91812865497
196,6706.750309665549,8424.561403508771
197,6705.446651382948,8415.204678362574
198,6703.163955260858,8405.847953216375
199,6706.9690289859,8396.491228070176
200,6706.981561378106,8387.134502923976
201,6710.54354276211,8377.777777777777
202,6711.818882648362,8368.421052631578
203,6714.8660476923205,8359.06432748538
204,6706.2487635057405,8349.707602339182
205,6707.780485383968,8340.350877192983
206,6711.284501748019,8330.994152046784
207,6704.591221316107,8321.637426900585
208,6705.591060170672,8312.280701754386
209,6700.2517056854385,8302.923976608188
210,6656.057300337486,8293.56725146199
211,6656.236930206581,8284.21052631579
212,6657.727262704565,8274.853801169591
213,6654.274484975264,8265.497076023392
214,6660.711445429414,8256.140350877193
215,6656.451404890763,8246.783625730994
216,6650.356434171131,8237.426900584796
217,6643.813329937716,8228.070175438597
218,6647.022536874119,8218.713450292398
219,6650.302629308039,8209.3567251462
220,6663.607460047251,8200.0
221,6665.952325178174,8200.0
222,6659.2165776167585,8200.0
223,6656.757553664178,8200.0
224,6659.182964076269,8200.0
225,6662.597226431604,8200.0
226,6668.265558159887,8350.0
227,6666.936224418371,8500.0
228,6664.707739160404,8500.0
229,6668.557705251766,8200.0
230,6668.715508456641,8200.0
231,6672.329469367439,8200.0
232,6673.493745839427,8200.0
233,6676.5804552477375,8200.0
234,6667.961507788383,8200.0
235,6669.245182359763,8200.0
236,6672.757802292426,8200.0
237,6666.159942020941,8200.0
238,6667.263622573845,8500.0
239,6661.92085010894,8500.0
240,6617.614536248883,8650.0
241,6617.810031671935,8800.0
242,6619.230878471238,8800.0
243,6615.893940554747,8800.0
244,6622.256351288738,8800.0
245,6618.055867065332,8800.0
246,6611.911476922531,8800.0
247,6605.469865798424,8800.0
248,6608.672342895032,8800.0
249,6611.864081306152,8800.0
250,6625.005458992424,9200.0
251,6627.305148058755,9200.0
252,6620.695278324577,9200.0
253,6618.214139817055,9200.0
254,6620.63440979152,9000.0
255,6624.110893298851,8800.0
256,6629.623419908515,8800.0
257,6628.319831913069,8800.0
258,6626.175197626768,8800.0
259,6629.906970848323,9200.0
260,6630.049557942172,9200.0
261,6633.706041544868,9200.0
262,6634.917498905071,9200.0
263,6637.940342266033,9200.0
264,6629.370385569524,9200.0
265,6630.767108846334,9200.0
266,6634.1969499661545,9200.0
267,6627.636844695631,9200.0
268,6628.689252266739,9200.0
269,6623.457878469002,9200.0
270,6579.31561599806,8800.0
271,6579.514329059556,8800.0
272,6580.965373932931,9200.0
273,6577.685660972467,9200.0
274,6584.009396217229,9200.0
275,6579.802365710814,9200.0
276,6573.705807680738,9200.0
277,6567.314522102958,9200.0
278,6570.437771292108,9200.0
279,6573.6314457886265,9200.0
280,6586.650526970535,9200.0
281,6588.906342656631,9200.0
282,6582.451908121983,9200.0
283,6579.995635948016,9200.0
284,6582.36814403776,9200.0
285,6585.889866286937,9800.0
286,6591.312407323717,9800.0
287,6589.93841423626,9800.0
288,6587.827247683717,9800.0
289,6591.557315539082,9800.0
290,6591.728515702011,9800.0
291,6595.424293795519,9800.0
292,6596.65211580575,9800.0
293,6599.621524671863,9800.0
294,6591.053164173748,9800.0
295,6592.402433034423,9800.0
296,6595.744860566298,9800.0
297,6589.210627914816,9800.0
298,6590.278470504909,9800.0
299,6585.054862665485,9800.0
300,6541.2729808237245,9800.0
301,6541.477159730052,9800.0
302,6542.891517816729,9800.0
303,6539.619178222293,9800.0
304,6545.905656627393,9800.0
305,6541.751996957881,9800.0
306,6535.692612676358,9800.0
307,6529.336616324403,9800.0
308,6532.453724216009,9800.0
309,6535.630199058846,9800.0
310,6548.598875438861,9800.0
311,6550.834825064407,9800.0
312,6544.3828639051935,9800.0
313,6541.930564672465,9600.0
314,6544.287918251602,9400.0
315,6547.779310566324,9200.0
316,6553.172954986476,9200.0
317,6551.85099051752,9200.0
318,6549.7417268173485,9200.0
319,6553.447063851477,9200.0
320,6553.577141689206,10250.0
321,6557.235748148416,11300.0
322,6558.442086140421,11300.0
323,6561.40392862355,11300.0
324,6552.905810540651,11300.0
325,6554.28474622686,11300.0
326,6557.631174539721,11200.0
327,6551.1283529210095,11200.0
328,6552.183456434866,11200.0
329,6547.015138826048,11200.0
330,6503.485533000243,11200.0
331,6503.683766454811,11200.0
332,6505.100881615392,11200.0
333,6501.835756219733,11200.0
334,6508.090269663931,11200.0
335,6503.948223468743,11200.0
336,6497.917463151618,11200.0
337,6491.5990678530125,11200.0
338,6494.697128120348,11200.0
339,6497.855686714421,11200.0
340,6510.754932877169,11200.0
341,6512.990530730127,10800.0
342,6506.567522269769,10800.0
343,6504.143866871932,10800.0
344,6506.490100031961,10800.0
345,6509.945713471498,10800.0
346,6515.326228433718,10800.0
347,6514.016159765741,10800.0
348,6511.915190169376,10800.0
349,6515.602695976686,10800.0
350,6515.743966993467,11200.0
351,6519.371442686606,11200.0
352,6520.566695980679,11200.0
353,6523.521259111667,11200.0
354,6515.066930838328,11200.0
355,6516.431306049285,11200.0
356,6519.755849982789,11200.0
357,6513.289996214433,11200.0
358,6514.342869600451,11200.0
359,6509.1948248579365,11200.0
360,6465.904775938894,11200.0
361,6466.102405920313,11200.0
362,6467.5117638510355,11200.0
363,6464.265595464318,11200.0
364,6470.485520564768,10800.0
365,6466.36589678115,10800.0
366,6460.379458647115,10800.0
367,6454.087029892655,10800.0
368,6457.172184091524,10800.0
369,6460.312150469658,11200.0
370,6473.139827294737,10800.0
371,6441.4040449156755,11200.0
372,6441.651652356974,11200.0
373,6439.088753570999,11200.0
374,6436.214976326691,11200.0
375,6441.736948688317,11200.0
376,6439.016061263441,11200.0
377,6435.561197274494,11200.0
378,6427.906769955321,11200.0
379,6432.356646916156,11200.0
380,6430.118539454348,11200.0
381,6444.019965048137,11200.0
382,6446.434666945011,11200.0
383,6446.463115680292,11200.0
384,6439.775488725326,11200.0
385,6446.2017595060215,11200.0
386,6449.198774746751,11000.0
387,6456.314196164577,11000.0
388,6453.393641647421,11000.0
389,6450.6119291460245,11000.0
390,6456.31202279086,11000.0
391,6451.705416387133,11000.0
392,6457.075981730269,11050.0
393,6460.045063289906,11100.0
394,6461.441551503009,11150.0
395,6452.307116756776,11200.0
396,6455.476644362948,12025.0
397,6459.5325175385,12850.0
398,6451.305066830784,13675.0
399,6455.288189572484,14500.0
400,6453.22529638597,14500.0
