,nhits,y
0,5292.49774148326,5054.0
1,5337.962610793032,5705.4
2,5405.89718067859,5681.7
3,5161.123164819801,5658.0
4,5224.904977054479,5771.25
5,5269.767608009319,5302.5
6,5238.285068354721,5590.0
7,5289.811195411521,5471.25
8,5185.084498691516,5830.333333333333
9,5200.395400975571,5225.0
10,5235.894144038106,5375.4
11,5379.196803675219,5401.666666666667
12,5273.692664474266,5850.5
13,5202.5178220124535,5867.0
14,5201.907254342721,5883.5
15,5112.167624185871,5900.0
16,5180.620581211302,5245.833333333334
17,5079.903893112812,4591.666666666667
18,5151.6071920568975,4637.933333333333
19,5102.677082295538,4684.2
20,5123.834917445466,4275.0
21,5042.818091953348,4510.0
22,5127.47661616029,5450.0
23,5119.567526802956,5275.0
24,5091.101401993676,5100.0
25,5068.716497169073,5116.666666666667
26,4969.7549463962705,5530.0
27,4933.671020152834,5424.0
28,5082.62140429855,5318.0
29,5083.150198559002,5212.0
30,4958.1425148414655,5106.0
31,4839.8926204178415,5000.0
32,4858.5240425721295,4616.666666666667
33,4855.561690801704,5216.666666666667
34,5013.745894708489,4677.5
35,5014.855095965144,4820.0
36,4897.018124795916,4797.5
37,4958.608289266959,5025.0
38,4960.122246463768,4110.0
39,4931.775121949666,5324.75
40,4978.312688507615,5307.5625
41,5062.26300765584,5290.375
42,5109.080274361014,5273.1875
43,5009.53312544282,5256.0
44,4928.714729169305,5218.0
45,4877.4072403111095,5180.0
46,4980.037811611479,4800.0
47,4885.616365252531,4925.0
48,4984.958387402645,4942.5
49,4937.08484214825,4960.0
50,5012.209339365807,4625.0
51,5150.181406938713,5050.5
52,5230.444586299753,4800.5
53,5221.586341148626,4900.5
54,5139.604317014688,4876.666666666667
55,5103.2451476405195,4895.0
56,5130.188543481909,4776.25
57,5136.220308819395,5000.0
58,5037.803229771518,4855.0
59,5049.168536067589,4710.0
60,4897.0800208245255,5225.0
61,4902.0162295164255,5425.333333333333
62,4953.500796601556,4600.0
63,4873.989421103443,5502.5
64,4928.76399571486,5100.0
65,4879.364166230508,4994.833333333334
66,4775.292425571625,4889.666666666667
67,4569.419843828089,5462.5
68,4589.48473008715,5955.0
69,4672.945835477714,5065.0
70,4783.522907611283,4650.0
71,4656.510510500592,4600.0
72,4610.927785540982,4870.0
73,4663.840221221635,5140.0
74,4854.939929949659,5600.0
75,4825.321237654268,4862.5
76,4723.8122389647,4125.0
77,4711.273197628569,4715.0
78,4705.979491984581,5125.0
79,4643.592417524639,5123.0
80,4702.832362632025,5121.0
81,4728.817837640199,5301.0
82,4714.348687616518,4517.333333333333
83,4600.929427632283,4703.0
84,4568.168238166008,3050.0
85,4526.988153769032,5398.0
86,4519.412170993074,4885.25
87,4491.1831255114585,4372.5
88,4606.903486312753,4450.0
89,4725.372921686951,4508.666666666667
90,4743.069641528252,4951.0
91,4853.1400467733365,4856.0
92,4894.393661831527,4854.166666666667
93,4801.629474910132,4852.333333333333
94,4771.403820782128,4850.5
95,4730.994310125525,4800.0
96,4646.997328816384,3915.0
97,4568.286826279366,4833.333333333334
98,4704.6453125602675,5751.666666666667
99,4690.1769564052975,4565.0
100,4546.141476804373,4120.0
101,4426.3743024653,3675.0
102,4568.015667795233,5085.0
103,4686.830391963622,5300.0
104,4626.823823793233,5225.0
105,4559.31651334617,5511.0
106,4566.233611566615,2550.0
107,4684.851259238082,3875.25
108,4598.811483655324,5200.5
109,4596.236433301009,5500.75
110,4721.152646403686,5801.0
111,4825.6274619487895,5150.0
112,4824.433678544028,5360.0
113,4794.608013845007,5185.0
114,4734.8434503138815,5010.0
115,4888.233782270983,4955.0
116,4950.542124013793,5155.0
117,4867.104223017954,5129.0
118,4843.985033021015,5103.0
119,4756.522636070674,5077.0
120,4809.7853554764715,5051.0
121,4910.156519015052,5025.0
122,4869.090871843568,4981.666666666667
123,4840.752299230199,4997.777777777778
124,4846.0719793163535,5013.888888888889
125,4848.499223902637,5030.0
126,4838.964096272942,4853.333333333333
127,4865.708525663826,4676.666666666667
128,4872.48800472896,4500.0
129,4924.404939567337,5000.0
130,4929.683832654222,5500.0
131,4840.967627863476,5284.25
132,4853.134368481373,5068.5
133,4804.518180062729,5046.75
134,4811.382568878802,5025.0
135,4764.664249429219,5595.0
136,4747.452148384569,4801.0
137,4684.70571454455,4868.5
138,4655.365445053986,4936.0
139,4663.223213054523,5003.5
140,4704.287343111981,5071.0
141,4679.312833215681,5197.125
142,4637.73193428942,5323.25
143,4684.155903133795,5449.375
144,4637.656146608202,5575.5
145,4646.540541439058,6000.0
146,4704.009647873256,6008.2
147,4672.138562484947,6016.4
148,4749.86233264507,6024.6
149,4803.916928420824,6032.8
150,4689.507786791828,6041.0
151,4692.21337102507,6500.0
152,4721.069448112091,6200.0
153,4775.862658044648,5800.0
154,4767.375955154178,6345.0
155,4722.818555854315,6147.5
156,4779.091986997616,5950.0
157,4766.180570190423,7398.0
158,4818.823224740979,7155.7
159,4791.261757981335,6913.4
160,4748.223853450832,6671.1
161,4766.010699634542,6428.8
162,4757.241134476724,6186.5
163,4759.523389912535,5944.2
164,4781.788654893935,5701.9
165,4784.583137810205,5459.6
166,4813.1976577320875,5217.299999999999
167,4823.2728169112415,4975.0
168,4906.757655560351,5566.666666666667
169,4897.09375854707,6158.333333333333
170,4895.590152961819,6750.0
171,4914.95924555254,6000.0
172,4887.569627804319,6000.25
173,4835.09409328358,6000.5
174,4851.344570822472,5872.0
175,4820.331799278406,5743.5
176,4855.62658060858,5615.0
177,4835.049605677002,5486.5
178,4814.053731113217,5358.0
179,4803.554738524379,5229.5
180,4865.879288464543,5101.0
181,4840.642910023406,5188.375
182,4831.602584329049,5275.75
183,4836.407095449058,5363.125
184,4874.816509301285,5450.5
185,4848.809232350967,5537.875
186,4852.964314978151,5625.25
187,4841.974876635022,5712.625
188,4820.728114151597,5800.0
189,4819.046772977552,5858.333333333333
190,4818.901606352394,5916.666666666667
191,4809.4173443778,5975.0
192,4802.230353123654,6033.333333333333
193,4825.476145492643,6091.666666666667
194,4870.854899471176,6150.0
195,4846.940159048836,5800.0
196,4837.347876361285,5728.875
197,4811.855101725134,5657.75
198,4816.972510011876,5586.625
199,4798.908891435093,5515.5
200,4781.319393083603,5150.25
201,4794.207465526281,4785.0
202,4831.90148472048,4785.0
203,4816.601510605145,5900.0
204,4814.864805281615,5980.2
205,4792.263749012335,6060.4
206,4814.765333328702,6140.6
207,4799.243685803659,6220.8
208,4806.058697663177,6301.0
209,4814.835373679851,6187.5
210,4766.748401548503,6190.5625
211,4752.385336759294,6193.625
212,4752.12301178042,6196.6875
213,4736.051751949001,6199.75
214,4751.204075607488,6202.8125
215,4740.9242142036455,6205.875
216,4754.50153541345,6208.9375
217,4731.207010493116,6212.0
218,4719.340705301633,6241.416666666667
219,4694.1376058744245,6270.833333333333
220,4706.908209278553,6300.25
221,4702.005889509252,6329.666666666667
222,4701.26290503448,6359.083333333333
223,4679.1664683399285,6388.5
224,4687.871190324618,6417.916666666667
225,4685.269250872327,6447.333333333333
226,4714.4424627285935,6476.75
227,4678.203863898677,6506.166666666667
228,4652.968760973299,6535.583333333333
229,4665.4723840781135,6565.0
230,4675.6985769384255,6565.0
231,4636.913164170001,6470.625
232,4646.997289008038,6376.25
233,4631.980507392357,6281.875
234,4626.348688251591,6187.5
235,4633.571754572179,6093.125
236,4620.4923249211515,5998.75
237,4596.767332851123,5904.375
238,4649.004475374471,5810.0
239,4697.842910443002,5500.0
240,4627.758929349032,5575.0
241,4662.94009188798,5650.0
242,4643.387308519634,5725.0
243,4624.381856646194,5800.0
244,4616.017498671253,5133.333333333333
245,4609.561030140258,4466.666666666667
246,4624.109989817389,3800.0
247,4587.896369484334,4339.0
248,4601.51521440905,4878.0
249,4613.573511795698,5417.0
250,4618.932541105349,5956.0
251,4584.788796868423,6495.0
252,4584.2174600867575,6385.0
253,4589.53187204776,6275.0
254,4610.745262431439,6165.0
255,4604.296235561267,6055.0
256,4612.656296983466,5945.0
257,4601.3000578206165,5835.0
258,4623.170015403857,5725.0
259,4618.942338630969,5615.0
260,4597.968756693234,5505.0
261,4622.257641761377,5395.0
262,4613.683164598022,5285.0
263,4597.056594730225,5175.0
264,4584.458297977748,5065.0
265,4602.650012450347,4955.0
266,4607.086590261789,4845.0
267,4597.244259526401,4735.0
268,4610.304583440663,4625.0
269,4624.420014996452,4515.0
270,4577.688423209275,3590.0
271,4654.680921195092,3672.5
272,4614.535986850249,3755.0
273,4570.595392475719,3837.5
274,4560.729116663266,3920.0
275,4556.520449015591,4002.5
276,4567.151194745076,4085.0
277,4583.535430704765,4167.5
278,4607.224408567238,4250.0
279,4603.652710370463,4016.6666666666665
280,4599.727553804832,3783.3333333333335
281,4551.179407993302,3550.0
282,4554.777396842408,3316.6666666666665
283,4537.059578930435,3083.333333333333
284,4548.440797518997,2850.0
285,4548.01024767692,3014.5238095238096
286,4561.187739138926,3179.0476190476193
287,4549.834297751379,3343.5714285714284
288,4549.513932764721,3508.095238095238
289,4535.578089153253,3672.6190476190477
290,4521.04480377141,3837.142857142857
291,4531.921287687315,4001.6666666666665
292,4524.2685755108305,4166.190476190476
293,4503.825791679499,4330.714285714286
294,4461.556104348598,4495.238095238095
295,4481.9302973757485,4659.761904761905
296,4523.224616849881,4824.285714285714
297,4531.494061741298,4988.809523809524
298,4541.715777542629,5153.333333333333
299,4566.741463571181,5317.857142857143
300,4529.770820970954,5482.380952380952
301,4591.917152327078,5646.9047619047615
302,4555.047575313793,5811.428571428572
303,4519.222313170233,5975.952380952381
304,4513.518624760486,6140.476190476191
305,4501.539604936209,6305.0
306,4501.140563259064,6090.0
307,4527.1868594666485,5875.0
308,4561.8220362665925,5931.25
309,4554.93009013496,5987.5
310,4545.892531514495,6043.75
311,4527.1664056708605,6100.0
312,4527.395987815565,6073.166666666667
313,4503.712819453697,6046.333333333333
314,4528.992239124711,6019.5
315,4520.527620142172,6175.0
316,4533.511215775612,6275.166666666667
317,4522.146379901446,6375.333333333333
318,4531.09312937015,6475.5
319,4511.657062790681,6504.0
320,4513.561297569646,6532.5
321,4546.626315869561,6303.0
322,4530.183541937913,6663.0
323,4507.218865036353,6005.0
324,4472.753975843889,6327.5
325,4489.330024673599,6650.0
326,4514.806538384308,6652.5
327,4532.5665034003005,6340.0
328,4546.979552485787,6326.666666666667
329,4590.801899410748,6313.333333333333
330,4526.911042881668,6300.0
331,4558.140879447294,6215.0
332,4539.900192003172,6130.0
333,4530.784984129821,6105.2
334,4530.478122252333,6285.0
335,4522.229229984777,6340.0
336,4511.548890796968,6391.0
337,4510.505295772702,5140.0
338,4534.155366438394,5728.5
339,4551.282226365596,6317.0
340,4530.6399841287,6310.0
341,4514.849931160827,6146.666666666667
342,4522.129163689511,6173.0
343,4509.047141963986,6053.333333333333
344,4519.819282736632,6262.5
345,4530.828078118361,6130.0
346,4537.428694985052,6548.0
347,4505.444161103761,6600.0
348,4518.6873953466775,6857.0
349,4515.130372939235,6591.666666666667
350,4508.651813084809,6445.0
351,4532.708287637341,6863.333333333333
352,4506.430139916589,7281.666666666667
353,4498.652695427273,7700.0
354,4481.43164418369,6990.666666666667
355,4472.7755310619505,6860.0
356,4485.634563552092,6400.5
357,4490.013328842375,6700.0
358,4507.8194318811275,6800.0
359,4554.702743521496,6900.0
360,4501.048877086618,6275.0
361,4531.679566347835,6913.0
362,4504.012538082864,6138.333333333333
363,4492.157957578408,6637.5
364,4497.018993338707,6615.0
365,4490.228392040775,7000.0
366,4486.73157688045,5100.0
367,4468.586177109946,5450.0
368,4485.662087406011,5800.0
369,4495.36481439283,6150.0
370,4485.313109898011,6500.0
371,4470.284728741933,6661.5
372,4475.54038128017,6823.0
373,4472.371388836354,6679.0
374,4487.270537183813,6535.0
375,4485.352072141947,5852.5
376,4491.914908529116,5000.0
377,4463.878910310939,5500.0
378,4475.730577014322,6345.0
379,4473.107303488878,6030.0
380,4461.057793144916,6030.0
381,4488.9876125937235,6750.5
382,4467.462994349563,6765.25
383,4449.483370852297,6780.0
384,4433.691425575632,7050.0
385,4437.920220171407,7320.0
386,4450.179380436035,6550.0
387,4450.055312015289,6633.333333333334
388,4467.553755742094,6716.666666666667
389,4504.750578286654,6689.583333333334
390,4457.553566586467,6662.5
391,4484.9922202608395,6635.416666666667
392,4457.471109771041,6608.333333333334
393,4446.204125080259,6581.25
394,4449.271945839926,6554.166666666667
395,4441.182622264927,6527.083333333333
396,4439.466404707371,6500.0
397,4419.686384201023,6840.0
398,4434.238523755611,7180.0
399,4440.766127668543,7300.0
400,4433.120553412005,7155.0
401,4416.702206843536,7010.0
402,4422.119920559176,7150.0
403,4417.925958952763,7105.5
