,nhits,y
0,2963.2420016324713,2691.1111111111113
1,2926.0751094959296,3191.25
2,2950.2007812562592,3118.0
3,2970.9279300472654,3088.9473684210525
4,2935.0250430743777,2960.625
5,2870.4941624095127,2600.0
6,3048.654676388362,3247.2727272727275
7,3100.501939164116,3890.0
8,2988.191692354975,2737.5
9,3053.1219889307995,3080.714285714286
10,3167.8916787119865,3336.0
11,2908.3980654376946,3327.5
12,3089.0872832282075,2961.1111111111113
13,2976.7606526547847,3298.3333333333335
14,3007.3338285503337,3323.4615384615386
15,3098.5011520190656,3333.75
16,3117.5241724355606,3230.0
17,3240.911478588428,3222.9411764705883
18,3404.5410967621906,3211.6666666666665
19,3375.845939155651,3288.4615384615386
20,3124.8933342502896,3310.0
21,3306.06716432057,3445.0
22,3016.8531272055293,3261.25
23,3236.809946880856,2942.1428571428573
24,3235.313768413591,2943.846153846154
25,3036.0169409493296,3321.0
26,3315.700236999267,2889.285714285714
27,3022.350940222232,3218.5714285714284
28,3309.662799794377,2862.0
29,3116.325334029665,2997.2727272727275
30,3056.055919024331,3264.4444444444443
31,3156.229909769778,3067.96
32,3223.9339091421402,3126.153846153846
33,3206.314351822505,2724.6153846153848
34,3214.5791594699895,3204.090909090909
35,3114.1095421463874,3064.4444444444443
36,3111.8507899512065,2942.0
37,3178.329980183164,2883.529411764706
38,3079.8171901571473,3410.0
39,3151.394811227776,3374.0
40,3280.911960746104,2645.714285714286
41,3234.7796523143757,3113.9285714285716
42,3151.461600717485,2866.923076923077
43,3118.944738405221,2948.4210526315787
44,3247.272839980034,3168.1481481481483
45,3237.7127952376964,3187.1428571428573
46,3245.497088331469,3094.5454545454545
47,3195.054670706763,2692.0
48,2981.4860942548685,3353.6
49,3141.2599268142526,3102.3529411764707
50,3116.435224050118,3187.0833333333335
51,3196.2581144289256,3192.777777777778
52,3168.812764120922,3228.4615384615386
53,3132.674003982799,3069.1304347826085
54,3230.9644500155628,2665.4545454545455
55,3045.873404902703,3097.777777777778
56,3111.713471079084,3213.809523809524
57,3145.29866965737,3170.0
58,3141.3884879887587,3279.375
59,3136.6898441255717,3074.1666666666665
60,3044.9384725744317,3039.1666666666665
61,3215.452444843437,2731.4285714285716
62,3088.642072453788,3275.769230769231
63,3144.3016148460374,3093.6
64,3132.2814618668435,3140.4545454545455
65,3231.1590362786337,3211.6
66,3296.3302298953686,3155.6
67,3183.3594228151496,3341.0
68,3380.9505736537794,2708.3333333333335
69,3427.6114523347214,2975.925925925926
70,3376.257967641548,2920.0
71,3106.722715538559,3110.0
72,3200.584969356403,3061.0
73,3089.8961276196615,3339.0476190476193
74,3284.570426266401,3111.25
75,3248.4344974548862,2684.0
76,3161.606589373287,2987.5
77,3294.468175131797,3410.0
78,3066.1035307335824,3590.0
79,3270.919987213573,3098.3333333333335
80,3147.55485936985,3334.285714285714
81,3092.705222112234,3241.875
82,3185.773076565462,3015.3846153846152
83,3143.5609898305524,3146.6666666666665
84,3250.3937993357486,3227.1428571428573
85,3180.102384962626,2907.0588235294117
86,3080.5652015898127,3001.0
87,3206.6176511652884,2960.8695652173915
88,3091.7097672165846,3018.823529411765
89,3205.1352426364847,3153.3333333333335
90,3235.744516110394,2920.0
91,3120.3381716886365,3006.25
92,3278.188587519924,3212.222222222222
93,3215.6449293279516,3329.4117647058824
94,3325.951085121052,3415.714285714286
95,3241.592249618428,3126.153846153846
96,3070.2214301262184,2600.0
97,3115.2975547153965,3416.0
98,3039.8508844662465,3086.3636363636365
99,2994.0330454615364,3174.090909090909
100,3240.1177684105796,3144.782608695652
101,3245.8439206346934,3150.0
102,3083.2387086050953,3134.4444444444443
103,3230.2263092034373,2663.3333333333335
104,3062.030219078495,3027.6190476190477
105,3025.424028413348,2675.0
106,3026.138330829709,3019.0476190476193
107,3248.5878792957956,2979.1666666666665
108,3256.5303387949034,3228.5714285714284
109,3288.5008983305665,3004.1666666666665
110,3122.7942073110057,2740.0
111,3208.9522324780473,3208.095238095238
112,3301.7891252805653,2986.3636363636365
113,3288.0754357960923,3221.0526315789475
114,3455.305512527325,3158.5
115,3234.4702921490266,3167.6470588235293
116,3208.754625362626,3175.0
117,3012.2836418084084,2598.0
118,3232.3225062599718,3247.6190476190477
119,3225.0922321410612,3215.909090909091
120,3319.30829144085,2968.181818181818
121,3243.0382855653957,3221.7241379310344
122,3357.22193783076,3222.0
123,3262.059029100128,3130.0
124,3262.2633772998847,3177.1428571428573
125,3234.7646338423824,3066.6666666666665
126,3242.787617412002,3085.714285714286
