,nhits,y
0,1397.2431076639928,1188.4
1,1416.625142196327,1277.875
2,1436.5167361362182,1247.4
3,1431.0060869087552,1306.8823529411766
4,1433.7472010926863,1465.4722222222222
5,1401.4072271860587,1626.7333333333333
6,1390.899285793679,1477.735294117647
7,1387.9109169603726,1558.075
8,1376.5678615531262,1462.4444444444443
9,1293.6220102981022,1467.6363636363637
10,1280.3482228931398,1452.7142857142858
11,1220.810683721099,1470.638888888889
12,1210.35095476075,1563.6764705882354
13,1140.6828845489097,1441.5135135135135
14,1133.4496654025675,1497.857142857143
15,1105.0694620739114,1704.5526315789473
16,1127.9635029641313,1527.2972972972973
17,1139.4620517509654,1513.6666666666667
18,1095.1156029290703,1428.6315789473683
19,1106.030284749716,1577.6571428571428
20,1108.671366095324,1501.9444444444443
21,1095.5046049127254,1524.157894736842
22,1141.3579769036792,1531.925
23,1172.951303432602,1520.361111111111
24,1162.7665818525875,1636.3055555555557
25,1195.8156903015433,1504.820512820513
26,1209.2964469257765,1456.225806451613
27,1269.9673215032735,1559.7428571428572
28,1333.1332450504724,1546.9736842105262
29,1421.1357077464147,1524.0285714285715
30,1280.132164344205,1443.0588235294117
31,1308.8663227383736,1546.5
32,1311.7269540417994,1461.6538461538462
33,1307.2420934699153,1649.357142857143
34,1324.064923077455,1755.2941176470588
35,1309.1960139437786,1519.8108108108108
36,1326.4940051119154,1670.6206896551723
37,1329.367962893656,1553.774193548387
38,1333.8415529765903,1513.3823529411766
39,1305.1427709014765,1642.25
40,1317.303431237156,1600.34375
41,1300.313178686291,1492.972972972973
42,1268.2149186345873,1577.5526315789473
43,1244.5381849881433,1615.5675675675675
44,1219.196127690678,1653.5757575757575
45,1188.8021643015977,1756.8709677419354
46,1183.5808073764829,1757.942857142857
47,1156.6832308020846,1832.6052631578948
48,1136.2489329880689,1820.2368421052631
49,1106.621582097934,1797.675
50,1084.9677038045481,1888.4634146341464
51,1078.5686346420894,1726.1351351351352
52,1096.3882969769186,1760.88
53,1101.3206465061114,1936.5217391304348
54,1098.2194999232438,2041.6521739130435
55,1108.7704606904742,2211.230769230769
56,1131.1599014134283,1860.8181818181818
57,1132.0554174721412,2112.5
58,1135.6370760584796,2064.176470588235
59,1149.125779656257,1852.1842105263158
60,1123.7937142683418,1825.3783783783783
61,1166.6038190695067,1685.625
62,1179.9456126193993,1635.9722222222222
63,1201.1176119595702,1854.344827586207
64,1242.1794856850693,1774.871794871795
65,1268.1997557336756,1540.3235294117646
66,1288.1934967547386,1590.138888888889
67,1327.1809447399203,1469.7096774193549
68,1378.2482248162453,1489.735294117647
69,1379.7108709905237,1405.1025641025642
70,1406.6782499643914,1475.5128205128206
71,1379.3221318809256,1375.2702702702702
72,1352.335950294866,1281.3235294117646
73,1347.7889067961055,1144.4242424242425
74,1365.5526549571812,1085.3157894736842
75,1375.1463769837424,1201.945945945946
76,1396.2681548144496,1087.1470588235295
77,1367.8687131202173,1130.4473684210527
78,1359.2084722833677,1187.15625
79,1386.5808870013902,1078.5555555555557
80,1385.5805029816513,1123.6764705882354
81,1388.9933145272705,1149.7931034482758
82,1382.3770736426136,1336.09375
83,1393.809983200865,1181.1515151515152
84,1392.16701741062,1156.8974358974358
85,1388.768954283395,1107.578947368421
86,1396.4973271424274,1254.6756756756756
87,1377.4385556865366,1190.3846153846155
88,1340.0850079722156,1287.945945945946
89,1315.8623639914274,1338.0882352941176
90,1390.5061321056503,1219.5428571428572
91,1415.0739399955364,1204.0833333333333
92,1420.7324700598151,1263.6363636363637
93,1415.998903927236,1255.357142857143
94,1425.7405313083882,1220.3333333333333
95,1391.5253123749862,1204.861111111111
96,1433.569301357728,1116.857142857143
97,1451.4476036817834,1087.5675675675675
98,1476.6766995720789,1055.7567567567567
99,1453.6935378209334,1088.0833333333333
100,1496.2695284252313,1000.918918918919
101,1474.2717805067407,1038.7297297297298
102,1479.834666186547,1053.6486486486488
103,1473.383041288453,1013.9428571428572
104,1468.1675639753282,1003.3529411764706
105,1544.1289920193035,979.8333333333334
106,1584.3975317971947,940.7368421052631
107,1594.6935882431296,925.9722222222222
108,1528.4839476736151,906.2647058823529
109,1555.8137626718594,773.5526315789474
110,1576.5937363808778,849.448275862069
111,1592.1103023531782,841.1052631578947
112,1621.8442433502905,811.6111111111111
113,1644.736451473731,761.4864864864865
114,1643.743783289212,760.939393939394
115,1639.1684215928115,816.4473684210526
116,1635.0463270668083,737.1428571428571
117,1634.5763022401436,700.030303030303
118,1638.5448738752716,770.5675675675676
119,1671.9877960877243,744.921052631579
120,1633.2298514804318,725.1764705882352
121,1639.8741967311946,840.7435897435897
122,1645.1854586145998,852.8857142857142
123,1657.8578164079174,802.4545454545455
124,1670.5381909430316,795.7777777777778
125,1650.1757331316212,805.1621621621622
126,1659.731437101225,772.4594594594595
127,1667.9338741985687,824.5641025641025
128,1666.2587854664987,844.4193548387096
129,1656.479693359107,942.2285714285714
130,1669.6270306846357,791.0
131,1639.5271050964416,785.1935483870968
132,1626.4639573178692,812.081081081081
133,1606.930778458591,759.421052631579
134,1615.4500728788396,747.8888888888889
135,1630.7350139505634,744.3611111111111
136,1650.2873072000461,750.3428571428572
137,1673.244416594589,781.0
138,1669.1388775267262,782.25
139,1714.880565105781,799.7058823529412
140,1721.8328893258656,744.1818181818181
141,1740.391787662446,857.7837837837837
142,1760.1210092166464,820.578947368421
143,1773.0638688417864,755.8787878787879
144,1782.6672985046723,894.516129032258
145,1794.1608917275043,785.483870967742
146,1796.3568608099483,841.4848484848485
147,1800.6623223794072,762.4102564102565
148,1825.1828439612425,751.34375
149,1844.1701244048918,640.1379310344828
150,1846.5541825020175,733.7222222222222
151,1878.9668258048123,669.3
152,1928.7495832234636,670.8787878787879
153,1943.7654361844332,731.4571428571429
