,nhits,y
0,3985.037719518925,4097.5
1,4295.196665069751,4600.0
2,4477.358148958636,6275.0
3,4439.6033045811955,5413.266666666666
4,3625.0365728409556,4551.533333333334
5,4262.883054986386,3689.8
6,4887.424824588659,4222.75
7,5007.7301320103525,4234.0
8,4800.881607766453,4447.5
9,4123.918290140266,4300.5
10,4678.453222215488,3392.5
11,4142.179189665563,3321.75
12,4423.894990153959,3251.0
13,4697.425769270802,3340.1428571428573
14,5203.530816720829,3429.285714285714
15,5019.556742215489,3518.4285714285716
16,4672.969077421633,3607.5714285714284
17,4776.505360695356,3696.714285714286
18,4517.392462940485,3785.857142857143
19,4722.409600383697,3875.0
20,4351.278858797768,4201.25
21,4653.844647152309,4248.75
22,4869.466479075837,3733.6666666666665
23,4493.757926122278,4614.333333333333
24,4198.678861989027,5495.0
25,3887.2361800299727,5640.0
26,3417.114772717946,4818.333333333333
27,3145.1408967400803,3996.6666666666665
28,3846.684970439571,4820.4
29,4040.6534793035617,4094.3333333333335
30,4553.937850464718,5835.0
31,4416.327460030108,4800.0
32,4451.550838019137,4875.0
33,4115.32303767355,4950.0
34,4334.367246916946,4312.5
35,4490.29369155472,3700.0
36,4214.885760509161,4501.25
37,4119.299417917593,4272.5
38,4254.133867212163,4746.666666666667
39,4208.174627665547,5220.833333333333
40,4572.219481928175,5695.0
41,3845.898055090662,4067.0
42,3860.109735912913,3351.0
43,3944.695296440263,2851.0
44,3794.8848308827855,3800.0
45,4015.145895614695,4100.166666666667
46,4467.003818425468,4400.333333333333
47,4724.737510682524,4700.5
48,4477.75269483365,4752.5
49,4535.904591943094,4335.0
50,4455.398827930242,4630.333333333333
51,4524.659988528938,3450.0
52,4496.245991149748,4050.0
53,4417.730889145435,4201.25
54,4683.922046551989,4352.5
55,4379.466922362837,4796.666666666667
56,4448.596418317317,4149.0
57,4137.982446000981,4625.0
58,3818.867385568553,5057.5
59,4027.4627487792914,5242.5
60,4230.692008852618,3921.75
61,4338.898737740135,2601.0
62,4246.7208637661015,3897.5
63,4465.137859200365,4692.5
64,4618.370228875785,5220.0
65,4323.836867717017,3000.0
66,4296.534433466421,2989.1666666666665
67,4445.426328522493,2978.3333333333335
68,4370.22956409545,2967.5
69,4511.4679020187905,4000.0
70,4722.761903126582,5000.0
71,4809.1735022640205,4950.25
72,4667.0016211384445,4900.5
73,4783.153063406477,4850.75
74,4581.954265898445,4801.0
75,4183.5604535528355,3175.0
76,4182.26276609245,3175.5
77,4392.481340963874,4900.0
78,4492.802216074507,3500.0
79,4559.634150929757,2795.0
80,4553.586249566107,2697.0
81,4444.801054522891,2599.0
82,4195.3306697931,2501.0
83,4004.8789427635675,3705.5
84,3959.963280343545,3504.0
85,4362.120273567024,3302.5
86,4529.6750342760915,3101.0
87,4499.032852753522,3200.8
88,4409.657666096144,3300.6
89,4353.702981181607,3400.4
90,4405.604709563537,3500.2
91,4565.231521011629,3600.0
92,4438.425798304992,3552.5
93,4493.098928963841,3505.0
94,4619.464314943116,3890.5
95,4752.0175789486,4276.0
96,4743.705604058947,4407.0
97,4730.570907611117,4538.0
98,4771.838947546653,4669.0
99,4835.004663517424,4800.0
100,4774.175035043435,4633.333333333333
101,4554.1345646909085,4466.666666666667
102,4794.506060872409,4300.0
103,4990.523213421867,4600.0
104,4823.504289302768,3925.0
105,4847.160976119291,3535.0
106,4893.069422054201,2917.5
107,4985.40483212131,2300.0
108,5173.466741521828,2800.0
109,5203.686672895332,3900.0
110,5200.475903764459,5000.0
111,5199.058073201712,3750.5
112,4935.300913754948,2758.0
113,4724.982323311829,2988.6666666666665
114,4838.2666295844465,3219.3333333333335
115,5086.330032500224,3450.0
116,4794.047906898333,3362.5
117,4829.41863091388,3275.0
118,4921.327845077298,3187.5
119,4713.466290402037,3100.0
120,4852.087962578966,3050.0
121,4715.397997157507,3000.0
122,4800.743571340746,4855.0
123,4652.258848686232,3851.5
124,4704.333537849251,2848.0
125,4839.043468622232,4100.0
126,4881.0592335431165,3350.0
127,4957.691209425002,3401.6666666666665
128,4737.050653282769,3500.0
129,4709.481330678601,3533.3333333333335
130,4521.128326903713,3566.6666666666665
131,4660.657874160774,3600.0
132,4985.3255369788285,3716.6666666666665
133,4915.705786804913,3833.3333333333335
134,4831.180075040551,3950.0
135,4781.399604634048,3967.5
136,4903.878245613228,3985.0
137,4773.260720885117,3957.1666666666665
138,4743.1895751435595,3929.333333333333
139,4633.71927968923,3901.5
140,4605.325230659836,3873.6666666666665
141,4738.304999868552,3778.0
142,4829.991266308731,5575.0
143,5167.556104013565,4391.0
144,4972.436673489653,4378.058823529412
145,4816.417103826293,4365.117647058823
146,4692.171438162626,4352.176470588235
147,4630.528522272797,4339.235294117647
148,4730.8822939486445,4326.294117647059
149,4766.118504631128,4313.35294117647
150,4645.209858674243,4300.411764705882
