,nhits,y
0,3958.312713354094,4075.0
1,3972.5228887503827,4000.0
2,3965.65237472958,4075.0
3,3957.5491533822888,4055.0
4,3950.623864895652,3925.0
5,3961.1598726305956,3800.0
6,3941.9708258781025,3750.0
7,3925.134833135214,3975.0
8,3918.3240679070623,4000.0
9,3909.4030794030664,3925.0
10,3913.0980931728036,3950.0
11,3900.0667916071952,3900.0
12,3894.1983193959545,3750.0
13,3904.572293972263,3750.0
14,3892.7197837846925,4200.0
15,3885.05097061673,4025.0
16,3876.9288389582753,4250.0
17,3866.657181365884,4250.0
18,3879.256338274242,4250.0
19,3856.8755386036187,4175.0
20,3857.5264966706422,4100.0
21,3848.66785466073,4025.0
22,3861.2341120835126,4125.0
23,3855.5941143227956,4125.0
24,3866.7886338075286,4125.0
25,3836.1343794273675,4075.0
26,3848.4727412832813,3900.0
27,3849.122856671941,4100.0
28,3881.7051007248297,4075.0
29,3862.0604995029066,4125.0
30,3876.414664331671,4125.0
31,3880.865912993925,4125.0
32,3888.5992841912766,4125.0
33,3891.5609569134635,4102.5
34,3906.804721840265,4080.0
35,3905.559327027797,4025.0
36,3903.7001603175913,4025.0
37,3901.308555501337,4075.0
38,3893.2807363523802,4150.0
39,3895.968694279827,4075.0
40,3891.970229551013,4070.0
41,3893.5871937343986,4160.0
42,3906.1929257143024,4075.0
43,3904.4601638385234,4160.0
44,3902.735727314091,4025.0
45,3915.0987640963735,4160.0
46,3921.2034272146548,4150.0
47,3928.2830490479323,4160.0
48,3923.3129689788047,4160.0
49,3927.8660038333032,4150.0
50,3916.32315974973,4150.0
51,3921.64354374399,4250.0
52,3922.9763219072593,4170.0
53,3929.0486543660213,4115.0
54,3930.0486365097504,4080.0
55,3944.125051551206,4080.0
56,3954.3172625109646,4080.0
57,3962.658319510329,4170.0
58,3981.3440266000157,4165.0
59,3969.604923886703,4152.0
60,3996.91101021579,4139.0
61,3997.08641667126,4126.0
62,4000.379042934257,4113.0
63,4002.6814635394826,4100.0
64,3996.4691702233094,4130.0
65,4003.3793857847872,4000.0
66,4012.1071538177794,4150.0
67,4015.8792418953262,4150.0
68,4017.248488078313,4100.0
69,4033.9655078776605,4050.0
70,4044.782140667357,4150.0
71,4047.2024861215477,4150.0
72,4047.782960116737,4050.0
73,4059.885595830659,4175.0
74,4067.4572819396476,4200.0
75,4069.488991021268,4075.0
76,4081.520252925735,4075.0
77,4089.083884275499,4130.0
78,4100.222135669243,4125.0
79,4114.406156192108,4030.0
80,4112.648767483505,4170.0
81,4104.947587638025,4210.0
82,4098.8553979107455,4250.0
83,4105.821091363675,4240.0
84,4123.906891312402,4230.0
85,4137.804903878259,4250.0
86,4130.386400889798,4250.0
87,4130.9587913839705,4250.0
88,4123.835906684605,4250.0
89,4131.920649509094,4250.0
90,4157.248195860159,4250.0
91,4166.432968363946,4250.0
92,4158.681754327071,4150.0
93,4159.402029437797,4170.0
94,4163.213354461866,4170.0
95,4158.429709684094,4170.0
