,nhits,y
0,6905.172704404712,7132.621621621622
1,6974.841629019444,7677.0
2,6995.65997760002,7876.0
3,6894.446193593808,7403.363636363636
4,6886.920175671015,7223.777777777777
5,6951.910225998906,7118.0
6,6905.1334518413905,6897.14
7,6955.511083842527,6975.0
8,6956.875188735275,6850.25
9,7018.35126601805,7335.0
10,6965.912215723058,7195.36170212766
11,6983.02680875622,7131.163265306122
12,6974.174815723354,7243.909090909091
13,6908.217879445428,7441.333333333333
14,6923.982003769722,7424.810810810811
